58619.771981            -0.1921          2378.9109       1  KATH12M   YARRA12M  1511-100        -3680294.208        -3679902.368
58619.781495            -0.0545          2378.5731       9  KATH12M   YARRA12M  0104-408          853327.500          853707.387
58619.783289            -0.0810          2379.3416      10  KATH12M   YARRA12M  2355-106         4999752.586         4999791.097
58619.785824            -0.1239          2379.2442      13  KATH12M   YARRA12M  2355-534         -408731.798         -408289.998
58619.787629            -0.0652          2378.4449      14  KATH12M   YARRA12M  1057-797        -5974354.837        -5973934.932
58619.791750            -0.1318          2379.6386      16  KATH12M   YARRA12M  2255-282         2949720.035         2949857.673
58619.816079            -0.0677          2380.3817      29  KATH12M   YARRA12M  1806+456         3578731.811         3579025.246
58619.820708            -0.1441          2380.6501      34  KATH12M   YARRA12M  1759-396        -3457334.713        -3456795.270
58619.823289             0.0449          2378.9364      35  KATH12M   YARRA12M  0308-611        -2215159.984        -2214788.051
58619.827224            -0.0993          2380.5635      39  KATH12M   YARRA12M  1519-273        -6159245.923        -6158917.885
58619.830303            -0.0651          2380.1700      44  KATH12M   YARRA12M  1424-418        -7274536.200        -7274303.711
58619.832849            -0.1540          2381.0690      47  KATH12M   YARRA12M  1954-388        -1418010.662        -1417574.109
58619.836229            -0.1126          2381.2378      50  KATH12M   YARRA12M  1936-155          222888.078          223184.278
58619.846067            -0.0383          2381.5241      57  KATH12M   YARRA12M  2355-106         4912121.197         4912001.876
58619.847710            -0.0651          2381.6083      59  KATH12M   YARRA12M  2255-282         2338415.985         2338487.827
58619.855569            -0.0304          2381.8762      66  KATH12M   YARRA12M  2318+049         5881788.763         5881550.095
58619.859539            -0.0547          2381.9535      72  KATH12M   YARRA12M  1759-396        -4578908.570        -4578407.456
58619.863775            -0.0278          2382.0531      78  KATH12M   YARRA12M  1749+096        -1353767.613        -1353468.332
58619.871854            -0.0408          2382.4404      84  KATH12M   YARRA12M  2255-282         1889587.559         1889632.293
58619.873741            -0.0101          2382.4346      86  KATH12M   YARRA12M  2355-534         -674522.457         -674266.103
58619.876391             0.0476          2382.6458      89  KATH12M   YARRA12M  0119+115         6960135.940         6960021.110
58619.879204            -0.0056          2382.6844      91  KATH12M   YARRA12M  2355-106         4497916.434         4497735.228
58619.892016             0.0872          2382.6466     104  KATH12M   YARRA12M  1806+456         1630856.789         1630994.774
58619.911657             0.0282          2383.8098     119  KATH12M   YARRA12M  2355-106         3865199.149         3864964.890
58619.913984             0.0248          2383.8135     121  KATH12M   YARRA12M  0104-408         1051655.370         1051671.598
58619.916298             0.0578          2383.9140     123  KATH12M   YARRA12M  0119+115         6682956.914         6682692.381
58619.940199             0.0529          2384.6846     143  KATH12M   YARRA12M  1936-155        -3532815.019        -3532534.063
58619.943729             0.0490          2384.8377     147  KATH12M   YARRA12M  2355-534        -1614841.901        -1614758.490
58619.953127             0.0872          2385.1851     158  KATH12M   YARRA12M  0119+115         6111413.642         6111042.885
58619.954991             0.0531          2385.2807     161  KATH12M   YARRA12M  2255-282         -321440.788         -321475.799
58619.958486             0.0839          2385.3181     164  KATH12M   YARRA12M  0229+131         6848505.188         6848261.990
58619.986009             0.0876          2386.3031     187  KATH12M   YARRA12M  0104-408         -105217.451         -105387.969
58619.992548             0.0847          2386.0361     194  KATH12M   YARRA12M  0537-286         2623010.391         2622908.740
58620.005743             0.1030          2387.0009     204  KATH12M   YARRA12M  2355-106         1040141.914         1039807.614
58620.008845             0.1016          2387.0774     207  KATH12M   YARRA12M  0104-408         -620573.015         -620793.401
58620.011333             0.3286          2385.3533     209  KATH12M   YARRA12M  1057-797        -4980759.803        -4981043.533
58620.018648             0.1432          2387.1529     215  KATH12M   YARRA12M  0537-286         2839090.083         2838884.551
58620.023440             0.1417          2387.1974     219  KATH12M   YARRA12M  0530-727        -3003020.943        -3003307.101
58620.027919             0.1170          2387.6759     223  KATH12M   YARRA12M  2355-534        -3331202.290        -3331307.456
58620.031160             0.1649          2387.4111     225  KATH12M   YARRA12M  1954-388        -6778808.717        -6778619.482
58620.034516             0.1323          2387.9485     227  KATH12M   YARRA12M  0119+115         3949441.884         3948892.570
58620.036298             0.1241          2387.9850     229  KATH12M   YARRA12M  2255-282        -3014424.784        -3014505.331
58620.037965             0.2364          2386.4190     233  KATH12M   YARRA12M  1057-797        -4807425.108        -4807793.366
58620.048278             0.1404          2388.3168     245  KATH12M   YARRA12M  0308-611        -2085344.231        -2085679.282
58620.051692             0.1584          2388.2211     250  KATH12M   YARRA12M  0530-727        -3003630.809        -3004008.952
58620.055616             0.1501          2388.6710     252  KATH12M   YARRA12M  2355-106         -799700.514         -800049.124
58620.058335             0.1787          2387.8530     256  KATH12M   YARRA12M  1954-388        -7241135.027        -7241010.473
58620.061136             0.1408          2388.7891     258  KATH12M   YARRA12M  2255-282        -3835301.805        -3835388.194
58620.063220             0.1643          2388.6785     262  KATH12M   YARRA12M  0648-165         4261372.825         4261211.239
58620.065129             0.2359          2387.5932     264  KATH12M   YARRA12M  1057-797        -4634706.928        -4635154.451
58620.067398             0.1460          2388.9849     268  KATH12M   YARRA12M  2355-534        -4233098.075        -4233270.735
58620.071414             0.1709          2388.8511     272  KATH12M   YARRA12M  2209+236         -838654.429         -839054.147
58620.091958            -0.0635          2389.5677     292  KATH12M   YARRA12M  0537-441          669708.693          669200.669
58620.094180            -0.0640          2389.6329     295  KATH12M   YARRA12M  2355-534        -4840662.793        -4840870.543
58620.096912            -0.0448          2388.6482     299  KATH12M   YARRA12M  1057-797        -4444571.767        -4445100.665
58620.102294            -0.0433          2389.8765     303  KATH12M   YARRA12M  0646-306         2633253.641         2632832.099
