58675.772097          -114.2448       4916160.5557       2       3       2  1749+096
58675.774597            16.7005       4916198.2146       4       3       2  0529+483
58675.776136            17.5137       4916169.4396       5       3       2  0716+714
58675.778266            26.1822       4916177.5769       7       3       2  0642+449
58675.779875            -6.7780       4916193.4165       8       3       2  0059+581
58675.793127           -87.3881       4916099.7814      17       3       2  1514+197
58675.797340           -40.9421       4916091.3916      20       3       2  1806+456
58675.799099           -33.5100       4916090.0767      22       3       2  1642+690
58675.800697           -14.2406       4916092.2330      25       3       2  2229+695
58675.810812            53.1517       4916056.3823      31       3       2  1123+264
58675.824308            75.3270       4916006.1162      41       3       2  1514+197
58675.838324            49.6756       4915974.5927      52       3       2  1123+264
58675.841634           -63.1020       4915954.9666      53       3       2  1751+288
58675.850280           -15.4233       4915962.5782      58       3       2  0059+581
58675.856021            71.0067       4915910.3416      62       3       2  1514+197
58675.861287            70.5081       4915894.6159      66       3       2  1639+230
58675.867456            45.9254       4915888.4371      70       3       2  1123+264
58675.872143            14.3412       4915929.6621      76       3       2  0812+367
58675.873903            20.6478       4915876.0941      78       3       2  0955+476
58675.883428            67.6650       4915828.9114      85       3       2  1514+197
58675.889204           -68.7785       4915812.6078      88       3       2  1751+288
58675.894099            40.5551       4915808.9170      92       3       2  1123+264
58675.898903             2.8015       4915801.3022      97       3       2  0716+714
58675.900812           -21.9685       4915785.6275     100       3       2  2229+695
58675.902618           -19.4380       4915793.2368     102       3       2  0059+581
58675.913440           149.7571       4915718.6881     110       3       2  1502+036
58675.916298            62.5447       4915732.7077     112       3       2  1751+288
58675.928405            37.0583       4915714.4976     120       3       2  1123+264
58675.933393           -39.9176       4915683.4823     123       3       2  3C418   
58675.945141           -51.8439       4915650.0294     132       3       2  2234+282
58675.953648           -83.4460       4915620.4373     139       3       2  2215+150
58675.961171            64.3745       4915601.1427     145       3       2  1514+197
58675.969169            60.0175       4915577.7450     152       3       2  1751+288
58675.978972           -22.3124       4915554.6543     160       3       2  0059+581
58675.980963            -1.7893       4915557.0550     163       3       2  0716+714
58675.986136            28.6819       4915532.2079     168       3       2  1642+690
58675.991634           -79.1207       4915508.7147     171       3       2  2215+150
58675.994296           -62.7718       4915510.3416     173       3       2  0017+200
58676.001993            61.5800       4915484.6805     180       3       2  1751+288
58676.004204          -151.4625       4915465.2547     181       3       2  2059+034
58676.011611           -39.7551       4915474.5649     188       3       2  0202+319
58676.016426           -41.2898       4915440.1840     191       3       2  3C418   
58676.018636           -78.1848       4915429.3655     192       3       2  2215+150
58676.021009           -25.7164       4915426.7896     196       3       2  2229+695
58676.030187            59.6870       4915401.2128     203       3       2  1751+288
58676.035535          -178.1729       4915387.3067     208       3       2  0119+041
58676.038266           -26.4296       4915376.3436     211       3       2  0151+474
58676.043208           -39.9400       4915365.0461     214       3       2  0202+319
58676.044991           -60.2849       4915351.9901     215       3       2  0017+200
58676.053416            13.9230       4915338.9562     225       3       2  1300+580
58676.055257            -5.6678       4915331.1442     227       3       2  0716+714
58676.057305           -23.4978       4915316.5133     229       3       2  0059+581
58676.061900            56.1471       4915305.6691     235       3       2  1751+288
58676.064447            43.3588       4915299.6177     238       3       2  1806+456
58676.066298            54.2067       4915293.3771     239       3       2  3C418   
58676.068903           -60.7133       4915278.8555     242       3       2  0017+200
58676.073590             3.9500       4915277.4755     246       3       2  1053+704
58676.075812           -26.3263       4915292.6079     249       3       2  0529+483
58676.077548            -4.7871       4915264.4148     250       3       2  0716+714
58676.079285           -24.4882       4915314.2587     252       3       2  0749+540
58676.091565            52.8008       4915218.4945     266       3       2  3C418   
58676.099423           -60.4241       4915187.9292     273       3       2  0017+200
58676.102004           -23.1821       4915200.2048     274       3       2  0529+483
58676.111541          -139.7570       4915139.8475     283       3       2  0119+041
58676.114412            51.9600       4915149.1047     285       3       2  1751+288
58676.118335             6.8704       4915150.4714     292       3       2  1300+580
58676.120442           -34.7260       4915186.3088     294       3       2  0642+449
58676.122201            -5.6225       4915127.1422     296       3       2  0716+714
58676.123903           -18.5284       4915154.1121     298       3       2  0749+540
58676.131599           -28.5173       4915090.0691     306       3       2  0059+581
58676.133822           -66.3795       4915080.8561     308       3       2  0017+200
58676.135662           -41.9390       4915075.4472     309       3       2  0202+319
58676.137954           372.8926       4915027.4909     311       3       2  3C446   
58676.145986            69.2271       4915050.1953     317       3       2  1923+210
58676.149088           -27.0061       4915066.4702     319       3       2  0642+449
58676.152757            -9.0337       4915029.8656     323       3       2  0716+714
58676.154690             4.3100       4915048.9649     327       3       2  1300+580
58676.158729            41.9307       4915011.3751     332       3       2  3C418   
58676.160812            32.7443       4915008.4934     334       3       2  1806+456
58676.165511           165.6189       4914973.7870     338       3       2  2059+034
58676.168474           -73.2534       4914973.7614     340       3       2  0017+200
58676.170523           -44.7732       4914968.1227     341       3       2  0202+319
58676.176275            -9.7786       4914956.7368     347       3       2  0716+714
58676.179967            14.4796       4914947.2794     352       3       2  1642+690
58676.187479           -18.7101       4914933.3605     362       3       2  0749+540
58676.189516            28.5605       4914921.3581     364       3       2  1806+456
58676.203856            81.7492       4914862.7679     372       3       2  0017+200
58676.205882            86.4214       4914858.7559     374       3       2  2215+150
58676.208208          -152.8737       4914839.1014     379       3       2  0119+041
58676.212085            40.5290       4914866.8376     383       3       2  1751+288
58676.216472           182.3482       4914808.7981     388       3       2  2059+034
58676.238636            32.4167       4914803.5879     408       3       2  1751+288
58676.242768            19.6044       4914761.7612     411       3       2  1806+456
