58598.772340          -340.3687        168220.1236       1       2       3  3C274   
58598.784296          -308.2927        168324.7969       8       2       3  2052-474
58598.786160          -377.2417        168339.0581      11       2       3  1759-396
58598.788116          -311.7993        168335.6272      13       2       3  1424-418
58598.789539          -278.1304        168338.5449      15       2       3  2255-282
58598.792421          -406.9926        168351.8055      17       2       3  1806+456
58598.798023          -333.5613        168377.6453      19       2       3  2131-021
58598.855465          -224.1472        168580.1632      60       2       3  2227-088
58598.857305          -263.3795        168587.8427      63       2       3  2131-021
58598.860940          -163.2926        168562.2788      67       2       3  0131-522
58598.866264          -144.7662        168623.8325      72       2       3  0003-066
58598.882965          -231.3803        168675.4139      86       2       3  2131-021
58598.886160           -61.2992        168666.4266      89       2       3  0131-522
58598.888729          -141.9139        168695.0080      92       2       3  2255-282
58598.889840          -187.6946        168699.4992      95       2       3  2227-088
58598.892190          -182.1277        168701.1152      96       2       3  1741-038
58598.895546          -158.5346        168705.8549     101       2       3  1806+456
58598.919852           -97.0577        168795.7056     127       2       3  1741-038
58598.927236           -93.0626        168831.0667     131       2       3  2255-282
58598.929412          -156.0610        168837.9267     134       2       3  2131-021
58598.966136            23.1595        168966.4533     169       2       3  2052-474
58598.971599           -64.2739        168988.6202     175       2       3  2227-088
58598.973220           -31.7777        168995.5546     177       2       3  0003-066
58598.976217           139.1795        168993.2464     179       2       3  0308-611
58598.979759            52.4903        169014.2950     182       2       3  1954-388
58598.982247           113.3909        169024.9711     184       2       3  0131-522
58598.985025            32.4195        169030.7726     187       2       3  1936-155
58599.001796            -7.7067        169091.6136     199       2       3  2227-088
58599.005037             8.9197        169105.5197     202       2       3  0003-066
58599.007329           154.8847        169042.4779     204       2       3  1741-038
58599.008856           149.3856        169117.9820     205       2       3  0131-522
58599.011657           183.3517        169101.8205     208       2       3  1759-396
58599.014504           103.6401        169122.4992     210       2       3  2000+472
58599.019435           149.6955        169151.0208     215       2       3  2052-474
58599.021727           195.7461        169135.5885     218       2       3  0530-727
58599.032907            62.0691        169200.3672     227       2       3  2227-088
58599.034041            84.9679        169203.1479     228       2       3  2131-021
58599.037213           190.2403        169217.6768     231       2       3  0131-522
58599.039771           241.5028        169231.9969     235       2       3  0454-234
58599.041414           209.0313        169230.8765     237       2       3  2052-474
58599.043845           160.9532        169243.8572     240       2       3  0048-427
58599.049319           125.7503        169264.9509     245       2       3  0202+319
58599.052687           115.6316        169300.7791     248       2       3  0133+476
58599.054829           243.1765        169266.6506     252       2       3  1936-155
58599.066460           274.7075        169318.6021     264       2       3  2052-474
58599.067884           176.1416        169329.1331     267       2       3  2255-282
58599.072641           213.9883        169357.9093     272       2       3  CTA26   
58599.086194           310.1112        169408.6680     290       2       3  0454-234
58599.088324           -33.7135        169330.0174     293       2       3  1057-797
58599.090072           349.0054        169413.7342     295       2       3  2052-474
58599.091426           295.2367        169426.3062     296       2       3  0131-522
58599.094493           240.1003        169431.1001     299       2       3  2227-088
58599.100940           216.2595        169456.6769     304       2       3  0202+319
58599.108243           307.8479        169488.5558     308       2       3  0458-020
58599.109366           331.1308        169492.3751     311       2       3  0454-234
58599.114597           136.9718        169444.3543     317       2       3  1057-797
58599.116866           347.9941        169522.8741     319       2       3  0131-522
58599.119991           365.8749        169484.8955     320       2       3  1954-388
58599.124782           377.9352        169536.2380     324       2       3  2131-021
58599.128787           269.4391        169559.8801     326       2       3  0202+319
58599.132028           357.5068        169580.0811     329       2       3  0454-234
58599.140257           398.7523        169611.0478     335       2       3  0131-522
58599.142236           397.7950        169613.1913     337       2       3  2255-282
58599.143555           465.0358        169596.8641     339       2       3  2052-474
58599.145199           331.8252        169621.0835     340       2       3  0133+476
58599.151264           421.0748        169639.0344     343       2       3  2227-088
58599.153694           319.2445        169650.0143     344       2       3  0202+319
58599.156958           382.6409        169670.7125     349       2       3  0454-234
58599.174701           373.8983        169732.9627     363       2       3  0458-020
58599.176171           397.5932        169728.9812     365       2       3  0133+476
58599.177768           405.3266        169745.5264     366       2       3  0454-234
58599.184030           384.2250        169758.0452     372       2       3  0202+319
58599.187942           502.3146        169782.8036     376       2       3  0131-522
58599.190847           371.2427        169792.2110     378       2       3  CTA26   
58599.199389           401.4679        169820.9513     385       2       3  0458-020
58599.201009           434.3023        169829.2813     387       2       3  0454-234
58599.202583           454.9633        169819.9809     389       2       3  0133+476
58599.206819           436.6748        169838.4345     393       2       3  0202+319
58599.209979           547.9787        169827.5894     398       2       3  1057-797
58599.211599           521.1305        169855.3036     400       2       3  0003-066
58599.213683           559.9289        169873.3727     402       2       3  0131-522
58599.221217           429.2406        169898.0510     408       2       3  0458-020
58599.230997           477.9493        169937.4814     414       2       3  0454-234
58599.271460          -387.2356        168990.9590     456       2       3  1104-445
58599.277282          -451.8671        169035.3207     461       2       3  0537-441
58599.280002          -502.3294        169046.5063     464       2       3  0454-234
58599.283289          -343.0803        169031.6418     468       2       3  1057-797
58599.286206          -467.0205        169060.8147     470       2       3  OJ287   
58599.288764          -341.6741        169062.0328     473       2       3  0131-522
58599.291761          -411.6069        169055.8654     476       2       3  0202+319
58599.294979          -329.0230        169080.1441     479       2       3  1104-445
58599.298382          -463.1180        169105.0055     484       2       3  CTA26   
58599.299678          -498.5797        169111.5024     485       2       3  0458-020
58599.301808          -410.8802        169121.1014     490       2       3  0537-441
58599.305141          -452.8840        169133.8893     494       2       3  0454-234
58599.306900          -336.1882        169130.8783     496       2       3  1034-293
58599.308416          -294.6310        169123.1832     497       2       3  1057-797
58599.311298          -442.1849        169148.3977     500       2       3  OJ287   
58599.313370          -296.1269        169141.9490     501       2       3  0131-522
58599.315488          -298.3075        169156.7972     502       2       3  1104-445
58599.320940          -285.0606        169127.5586     506       2       3  0202+319
58599.326079          -347.5872        169150.6825     511       2       3  0048-427
58599.329632          -385.1115        169208.1757     515       2       3  CTA26   
58599.336588          -274.3324        169234.8944     522       2       3  1104-445
58599.339423          -311.9611        169248.5637     525       2       3  1034-293
58599.343382          -245.0285        169256.0118     527       2       3  0308-611
58599.352329          -348.8944        169295.8679     536       2       3  0454-234
58599.354840          -400.9289        169301.6358     538       2       3  OJ287   
58599.357120          -368.2234        169309.9476     541       2       3  0458-020
58599.359504          -290.6746        169272.4204     544       2       3  0131-522
58599.362525          -296.2170        169331.7785     547       2       3  1034-293
58599.363926          -251.1675        169332.0144     549       2       3  1104-445
