58386.188046             0.0511          5076.7388     128       2       3  2220-351  ***********
58386.188752             0.0293          5076.8174     129       2       3  2255-282  ***********
58386.191113             0.0058          5076.8220     131       2       3  2253-278  ***********
58386.192433             0.0079          5076.8919     132       2       3  2254-204  ***********
58386.193787             0.0573          5076.8711     133       2       3  2256-296  ***********
58386.194852             0.0275          5076.6706     134       2       3  2244-372  ***********
58386.195558             0.0114          5076.8607     135       2       3  2255-282  ***********
58386.196935            -0.1915          5075.7136     136       2       3  2227-445  ***********
58386.198694            -0.0140          5076.3155     137       2       3  2251-419  ***********
58386.200616            -0.6827          5075.2583     138       2       3  2311-452  ***********
58386.203960             0.0009          5076.7868     140       2       3  2357-318  ***********
58386.204921            -0.0019          5076.9734     141       2       3  2355-106  ***********
58386.205650            -0.0051          5076.9954     142       2       3  2346-049  ***********
58386.206634            -0.0359          5076.9771     143       2       3  2349-014  ***********
58386.207676            -0.0134          5077.0082     144       2       3  2351-006  ***********
58386.208729            -0.0164          5077.0093     145       2       3  2354-021  ***********
58386.211113             0.0236          5077.9648     146       2       3  1929+226  ***********
58386.212155             0.0151          5078.3715     147       2       3  1909+268  ***********
58386.217884            -0.0539          5078.9220     152       2       3  1818+551  ***********
58386.218949            -0.0501          5078.5922     153       2       3  1824+578  ***********
58386.221206            -0.0337          5078.5064     155       2       3  1839+548  ***********
58386.223903             0.0138          5077.1781     156       2       3  0134+311  ***********
58386.224771            -0.0427          5077.1469     157       2       3  0128+383  ***********
58386.230280            -0.0315          5077.1972     160       2       3  0145+386  ***********
58386.233717            -0.0338          5077.1947     161       2       3  0109+224  ***********
58386.235326             0.0080          5077.2355     162       2       3  0144+209  ***********
58386.236472             0.0365          5077.2727     163       2       3  0145+210  ***********
58386.237398            -0.0666          5077.1868     164       2       3  0147+265  ***********
58386.238335            -0.0585          5077.1988     165       2       3  0148+250  ***********
58386.240754            -0.0659          5077.9499     166       2       3  2029+121  ***********
58386.241576            -0.0629          5077.9417     167       2       3  2032+117  ***********
58386.242606            -0.0626          5077.9735     168       2       3  2032+107  ***********
58386.248995             0.0600          5077.3023     171       2       3  2220-351  ***********
58386.249701            -0.0242          5077.3328     172       2       3  2255-282  ***********
58386.252074            -0.0018          5077.3883     174       2       3  2253-278  ***********
58386.253382            -0.0085          5077.4431     175       2       3  2254-204  ***********
58386.254736             0.0321          5077.4197     176       2       3  2256-296  ***********
58386.255627             0.0130          5077.4314     177       2       3  2255-282  ***********
58386.256310             0.0976          5077.2500     178       2       3  2244-372  ***********
58386.264493             0.1478          5077.5485     183       2       3  2220-351  ***********
58386.265465             0.0357          5078.3286     184       2       3  2126-158  ***********
58386.267143             0.0495          5077.9637     185       2       3  2157-200  ***********
58386.269273             0.0459          5077.9822     186       2       3  2158-167  ***********
58386.272456            -0.0164          5077.8522     188       2       3  2214-192  ***********
58386.274146            -0.0363          5078.1106     189       2       3  2113+293  ***********
58386.275396            -0.0283          5079.6179     190       2       3  2013+340  ***********
58386.283393            -0.0141          5077.9303     194       2       3  3C446     ***********
58386.284389            -0.0359          5077.9670     195       2       3  2207+087  ***********
58386.285430            -0.0151          5077.9952     196       2       3  2209+080  ***********
58386.288532            -0.0327          5078.0337     198       2       3  2210+065  ***********
58386.290349             0.0339          5077.6242     199       2       3  2357-318  ***********
58386.291275            -0.0083          5077.7251     200       2       3  2355-106  ***********
58386.291993            -0.0154          5077.7451     201       2       3  2346-049  ***********
58386.292977            -0.0371          5077.7291     202       2       3  2349-014  ***********
58386.294018            -0.0123          5077.7604     203       2       3  2351-006  ***********
58386.295095            -0.0177          5077.7594     204       2       3  2354-021  ***********
58386.307595            -0.0359          5077.7609     210       2       3  0309+411  ***********
58386.308660            -0.0219          5077.7886     211       2       3  0318+438  ***********
58386.309991            -0.0188          5077.8103     212       2       3  0321+467  ***********
58386.311032            -0.0040          5077.8319     213       2       3  0327+467  ***********
58386.311970            -0.0220          5077.8214     214       2       3  0336+473  ***********
58386.314956             0.0386          5077.6684     215       2       3  0234-301  ***********
58386.316079            -0.0175          5077.7807     216       2       3  0237-027  ***********
58386.316900             0.0332          5077.8540     217       2       3  0215-015  ***********
58386.317954            -0.0179          5077.8069     218       2       3  0220-023  ***********
58386.319018            -0.0157          5077.8114     219       2       3  0226-038  ***********
58386.319956            -0.0295          5077.8005     220       2       3  0232-042  ***********
58386.320940            -0.0108          5077.8312     221       2       3  0306+102  ***********
58386.321935            -0.0471          5077.8129     222       2       3  0253+133  ***********
58386.323416            -0.0043          5077.8742     223       2       3  0254+185  ***********
58386.324574             0.0070          5077.8947     224       2       3  0256+192  ***********
58386.325673             0.0134          5077.9044     225       2       3  0302+173  ***********
58386.327791             0.0145          5078.1740     227       2       3  2351-154  ***********
58386.329643            -0.0558          5079.6345     229       2       3  2207+087  ***********
58386.333775             0.0358          5080.1731     232       2       3  2210+065  ***********
58386.335361             0.0074          5077.8253     233       2       3  0234-301  ***********
58386.336460             0.0153          5077.9409     234       2       3  0218-220  ***********
58386.337745             0.0265          5077.9500     235       2       3  0222-234  ***********
58386.339180             0.0464          5077.9596     236       2       3  0222-262  ***********
58386.340616             0.0462          5077.9344     237       2       3  0230-288  ***********
58386.342745             0.0091          5078.1341     238       2       3  0109+224  ***********
58386.344088             0.0520          5078.1478     239       2       3  0144+209  ***********
58386.345234             0.0723          5078.1771     240       2       3  0145+210  ***********
58386.346194            -0.0165          5078.1012     241       2       3  0147+265  ***********
58386.347155            -0.0186          5078.1043     242       2       3  0148+250  ***********
58386.348092            -0.0195          5078.1342     243       2       3  0134+311  ***********
58386.349400            -0.0130          5078.0038     244       2       3  3C48      ***********
58386.354273            -0.0130          5078.2147     246       2       3  0128+383  ***********
58386.355465             0.0520          5078.2718     247       2       3  0145+386  ***********
58386.357803             0.0177          5077.9749     248       2       3  0346-279  ***********
58386.358590             0.0150          5078.0742     249       2       3  0403-132  ***********
58386.359389             0.0136          5078.1027     250       2       3  0334-131  ***********
58386.360835             0.0468          5078.1500     251       2       3  0335-122  ***********
58386.362421            -0.0067          5078.0999     252       2       3  0340-140  ***********
58386.363613             0.0082          5078.1111     253       2       3  0346-163  ***********
58386.366229             0.1074          5079.0269     255       2       3  2346-049  ***********
58386.368254             0.1019          5078.9435     257       2       3  2351-006  ***********
58386.369308             0.1022          5078.9468     258       2       3  2354-021  ***********
58386.371553             0.0206          5078.2882     259       2       3  0529+483  ***********
58386.372433             0.0140          5078.3199     260       2       3  0537+558  ***********
58386.373393             0.0022          5078.3023     261       2       3  0537+531  ***********
58386.374528             0.0504          5078.3574     262       2       3  0540+529  ***********
58386.375916             0.0067          5078.3493     263       2       3  0554+580  ***********
58386.378752             0.0172          5078.1262     264       2       3  0454-234  ***********
58386.379724             0.0099          5078.2371     265       2       3  0458-020  ***********
58386.380511             0.0086          5078.2540     266       2       3  0450+013  ***********
58386.381785            -0.0009          5078.2631     267       2       3  0452+068  ***********
58386.382988             0.0198          5078.2875     268       2       3  0454+039  ***********
58386.383949             0.0047          5078.2845     269       2       3  0454+066  ***********
58386.385940             0.0465          5078.7002     270       2       3  0718+793  ***********
58386.387051             0.0052          5078.5053     271       2       3  0548+689  ***********
58386.388324             0.0350          5078.4923     272       2       3  0607+624  ***********
58386.389481             0.0463          5078.5010     273       2       3  0609+607  ***********
58386.390720             0.0165          5078.4792     274       2       3  0646+600  ***********
58386.392942             0.0325          5078.3803     275       2       3  0234-301  ***********
58386.393995             0.0420          5078.5044     276       2       3  0218-220  ***********
58386.395280             0.0451          5078.5042     277       2       3  0222-234  ***********
58386.396715             0.0091          5078.4627     278       2       3  0222-262  ***********
58386.398150             0.0269          5078.4513     279       2       3  0230-288  ***********
58386.399412             0.0245          5077.9610     280       2       3  0332-403  ***********
58386.401032             0.0066          5078.5019     281       2       3  0306+102  ***********
58386.401947             0.0027          5078.5218     282       2       3  0253+133  ***********
58386.403312             0.0142          5078.5478     283       2       3  0254+185  ***********
58386.404458             0.0076          5078.5498     284       2       3  0256+192  ***********
58386.405535            -0.0033          5078.5405     285       2       3  0302+173  ***********
58386.407734            -0.0169          5078.8139     286       2       3  0159+723  ***********
58386.408613             0.0051          5078.7827     287       2       3  0238+711  ***********
58386.409933             0.0062          5078.8696     288       2       3  0251+785  ***********
58386.411217             0.0714          5078.8344     289       2       3  0341+729  ***********
58386.412560             0.0090          5078.8176     290       2       3  0403+768  ***********
58386.413984             0.0283          5080.8445     291       2       3  1803+784  ***********
58386.417514             0.0358          5081.0664     294       2       3  1928+770  ***********
58386.420361             0.0100          5078.7083     296       2       3  0309+411  ***********
58386.421298             0.0189          5078.7225     297       2       3  0318+438  ***********
58386.422572             0.0059          5078.7248     298       2       3  0321+467  ***********
58386.423613             0.0001          5078.7227     299       2       3  0327+467  ***********
58386.424585             0.0017          5078.7251     300       2       3  0336+473  ***********
58386.426935             0.0495          5078.3114     301       2       3  0405-385  ***********
58386.428335             0.0087          5078.6267     302       2       3  0458-020  ***********
58386.429122             0.0009          5078.6356     303       2       3  0450+013  ***********
58386.431599             0.0155          5078.6706     305       2       3  0454+039  ***********
58386.432560             0.0080          5078.6735     306       2       3  0454+066  ***********
58386.434551             0.0005          5079.1057     307       2       3  0454+844  ***********
58386.435766            -0.0016          5078.8515     308       2       3  0548+689  ***********
58386.437062             0.0043          5078.8125     309       2       3  0607+624  ***********
58386.438231             0.0225          5078.8287     310       2       3  0609+607  ***********
58386.439481             0.0090          5078.8141     311       2       3  0646+600  ***********
58386.440673             0.0122          5078.7947     312       2       3  0529+483  ***********
58386.441599             0.0295          5078.8451     313       2       3  0537+558  ***********
58386.442560             0.0259          5078.8374     314       2       3  0537+531  ***********
58386.445072             0.0201          5078.8666     316       2       3  0554+580  ***********
58386.447363             0.1148          5078.3231     317       2       3  0332-403  ***********
58386.448683             0.0191          5079.0687     318       2       3  0237-027  ***********
58386.449493            -0.0053          5079.1729     319       2       3  0215-015  ***********
58386.450546             0.0269          5079.1908     320       2       3  0220-023  ***********
58386.451611             0.0097          5079.1619     321       2       3  0226-038  ***********
58386.452537             0.0357          5079.1676     322       2       3  0232-042  ***********
58386.453775             0.0800          5079.2229     323       2       3  0234-301  ***********
58386.455419            -0.0013          5079.9605     324       2       3  0109+224  ***********
58386.457653             0.0055          5079.4548     326       2       3  0145+210  ***********
58386.458613             0.0049          5079.4154     327       2       3  0147+265  ***********
58386.459562            -0.0184          5079.4109     328       2       3  0148+250  ***********
58386.460465            -0.0127          5079.5339     329       2       3  0134+311  ***********
58386.461322             0.0031          5079.5703     330       2       3  0128+383  ***********
58386.462849            -0.0141          5079.4903     331       2       3  3C48      ***********
58386.466704             0.0153          5079.5305     333       2       3  0145+386  ***********
58386.470210             0.0262          5078.9457     335       2       3  0718+277  ***********
58386.471750             0.0141          5078.9407     336       2       3  0719+255  ***********
58386.475627             0.0275          5078.9756     338       2       3  0725+219  ***********
58386.477919             0.0495          5078.8045     339       2       3  0646-306  ***********
58386.479204             0.1015          5078.8137     340       2       3  0614-349  ***********
58386.482641             0.0245          5078.7310     342       2       3  0625-354  ***********
58386.484007             0.0369          5078.8909     343       2       3  0613-312  ***********
58386.485060             0.0669          5079.0183     344       2       3  0537-286  ***********
58386.486183             0.0606          5078.9315     345       2       3  0635-296  ***********
58386.487745             0.0714          5079.0404     346       2       3  0637-216  ***********
58386.489076             0.0338          5078.9850     347       2       3  0641-248  ***********
58386.490419             0.0635          5078.9685     348       2       3  0648-287  ***********
58386.492629             0.0946          5079.1717     349       2       3  0743+259  ***********
58386.495430             0.0672          5079.1861     351       2       3  NGC2484   ***********
58386.498382             0.0529          5079.1770     353       2       3  0814+326  ***********
58386.501426             0.0157          5079.4207     355       2       3  0403-132  ***********
58386.502271             0.0289          5079.6332     356       2       3  0334-131  ***********
58386.503717             0.0441          5079.6592     357       2       3  0335-122  ***********
58386.505303             0.0319          5079.6473     358       2       3  0340-140  ***********
58386.506495             0.0501          5079.6497     359       2       3  0346-163  ***********
58386.606785             0.0014          5080.8621     433       2       3  0251+785  ***********
58386.610789             0.0176          5080.8296     436       2       3  1803+784  ***********
58386.611842             0.0247          5081.5603     437       2       3  1856+736  ***********
58386.614366             0.0592          5081.4650     439       2       3  1928+770  ***********
58386.615280             0.0428          5082.9687     440       2       3  1936+714  ***********
58386.617942             0.0008          5079.9480     441       2       3  1013+054  ***********
58386.618613             0.0031          5079.9621     442       2       3  1008+082  ***********
58386.619690            -0.0257          5079.9320     443       2       3  1008+013  ***********
58386.620847            -0.0221          5079.9517     444       2       3  1009+067  ***********
58386.622664            -0.0245          5079.9557     445       2       3  1012+022  ***********
58386.624701             0.0155          5080.0845     446       2       3  OJ287     ***********
58386.625743             0.0036          5080.0662     447       2       3  0906+163  ***********
58386.627201             0.0173          5080.0935     448       2       3  0908+201  ***********
58386.634134             0.0273          5080.1916     451       2       3  1038+52A  ***********
58386.635002            -0.0126          5080.1729     452       2       3  1151+598  ***********
58386.636171             0.0029          5080.1628     453       2       3  1157+532  ***********
58386.638011             0.0093          5080.1798     454       2       3  1202+527  ***********
58386.639759             0.0145          5080.2053     455       2       3  1205+545  ***********
58386.640974             0.0029          5080.2116     456       2       3  0955+476  ***********
58386.643046             0.0483          5080.3077     458       2       3  0906+480  ***********
58386.644250            -0.0217          5080.2348     459       2       3  0909+445  ***********
58386.645511            -0.0103          5080.2549     460       2       3  0910+442  ***********
58386.649053            -0.0332          5080.1590     463       2       3  1008+013  ***********
58386.650199            -0.0036          5080.2029     464       2       3  1009+067  ***********
58386.652016            -0.0184          5080.1958     465       2       3  1012+022  ***********
58386.654782             0.0197          5081.1346     466       2       3  0552+398  ***********
58386.655859            -0.0005          5081.0970     467       2       3  0537+558  ***********
58386.656819             0.0185          5081.1761     468       2       3  0537+531  ***********
58386.659331             0.0131          5080.9993     470       2       3  0554+580  ***********
58386.661125            -0.0230          5080.5314     471       2       3  0743-006  ***********
58386.662062            -0.0392          5080.5509     472       2       3  0741-063  ***********
58386.663231            -0.0285          5080.5481     473       2       3  0748-069  ***********
58386.666044            -0.0316          5080.5281     475       2       3  0801-079  ***********
58386.667629            -0.3338          5079.5141     476       2       3  0920-397  ***********
58386.668764            -0.0348          5080.4048     477       2       3  0854-108  ***********
58386.669724            -0.0730          5080.3806     478       2       3  0850-152  ***********
58386.670685            -0.0666          5080.3743     479       2       3  0855-196  ***********
58386.671866            -0.0849          5080.3761     480       2       3  0858-125  ***********
58386.673150            -0.0550          5080.4138     481       2       3  0859-140  ***********
58386.675014             0.0044          5080.6896     482       2       3  0743+259  ***********
58386.676090             0.0134          5080.8323     483       2       3  0718+277  ***********
58386.681495            -0.0138          5080.8701     486       2       3  0725+219  ***********
58386.683266            -0.0055          5080.7711     487       2       3  0800+618  ***********
58386.686889             0.0145          5081.3764     490       2       3  0609+607  ***********
58386.688127             0.0084          5081.1231     491       2       3  0646+600  ***********
58386.689736             0.0060          5080.6042     492       2       3  1038+52A  ***********
58386.690685             0.0261          5080.6210     493       2       3  1151+598  ***********
58386.691866             0.0056          5080.5757     494       2       3  1157+532  ***********
58386.693717             0.0158          5080.5963     495       2       3  1202+527  ***********
58386.695477             0.0066          5080.6066     496       2       3  1205+545  ***********
58386.699898             0.0097          5082.2334     499       2       3  0251+785  ***********
58386.701171             0.0561          5083.1490     500       2       3  0341+729  ***********
58386.702514             0.0106          5082.0572     501       2       3  0403+768  ***********
58386.703833            -0.0098          5081.0758     502       2       3  1803+784  ***********
58386.704898            -0.0221          5081.1916     503       2       3  1856+736  ***********
58386.707410            -0.0287          5081.2905     505       2       3  1928+770  ***********
58386.708324            -0.0710          5081.3619     506       2       3  1936+714  ***********
58386.710685            -0.1684          5080.4031     507       2       3  1034-293  ***********
58386.712132            -0.1831          5080.3188     508       2       3  1143-287  ***********
58386.717815            -0.0999          5080.5025     511       2       3  1156-221  ***********
58386.720118             0.0279          5080.7129     512       2       3  1312+240  ***********
58386.720916             0.0003          5080.7090     513       2       3  1308+328  ***********
58386.721900             0.0567          5080.7589     514       2       3  1309+257  ***********
58386.725974            -0.0236          5080.7188     516       2       3  1258+287  ***********
58386.729146            -0.0293          5080.7218     518       2       3  1219+044  ***********
58386.729863            -0.0197          5080.7245     519       2       3  1228-008  ***********
58386.730789            -0.0171          5080.7319     520       2       3  1229-021  ***********
58386.735083            -0.3866          5080.1182     522       2       3  1034-374  ***********
58386.735731            -0.1561          5080.6525     523       2       3  1034-293  ***********
58386.736958            -0.1952          5080.4508     524       2       3  1151-324  ***********
58386.738370            -0.1661          5080.4267     525       2       3  1151-348  ***********
58386.739840            -0.1648          5080.5377     526       2       3  1152-308  ***********
58386.741044            -0.2261          5080.4458     527       2       3  1207-319  ***********
58386.743335            -0.0138          5080.9167     528       2       3  1418+546  ***********
58386.744308            -0.0093          5080.8955     529       2       3  1415+463  ***********
58386.745454             0.0039          5080.9189     530       2       3  1419+469  ***********
58386.746750            -0.0032          5080.9256     531       2       3  1421+482  ***********
58386.748035             0.0179          5080.9526     532       2       3  1422+473  ***********
58386.749342            -0.0108          5081.0390     533       2       3  1342+662  ***********
58386.750500             0.0256          5081.0902     534       2       3  1522+669  ***********
58386.751981             0.0595          5081.0925     535       2       3  1525+613  ***********
58386.753243            -0.0337          5081.0514     536       2       3  1526+670  ***********
58386.757907             0.7284          5085.8959     539       2       3  0743+259  ***********
58386.760639             0.0440          5082.7301     541       2       3  NGC2484   ***********
58386.763590             0.0301          5082.4417     543       2       3  0814+326  ***********
58386.765963            -0.0442          5080.9977     544       2       3  1417+385  ***********
58386.766808            -0.1035          5080.9438     545       2       3  1409+373  ***********
58386.767861            -0.1085          5080.9456     546       2       3  1413+373  ***********
58386.773370            -0.1225          5080.9152     549       2       3  1351-018  ***********
58386.774342            -0.1214          5080.9429     550       2       3  1332+031  ***********
58386.790697            -0.3268          5080.6667     560       2       3  1313-333  ***********
58386.791657            -0.0906          5081.0814     561       2       3  1334-127  ***********
58386.792282            -0.0700          5081.1149     562       2       3  1331-109  ***********
58386.793197            -0.0946          5081.0961     563       2       3  1331-115  ***********
58386.794389            -0.1042          5081.0700     564       2       3  1333-186  ***********
58386.795535            -0.0765          5081.1073     565       2       3  1336-180  ***********
58386.797224            -0.0097          5081.2239     566       2       3  1423+146  ***********
58386.800430            -0.0292          5081.2219     569       2       3  1427+109  ***********
58386.803787            -0.0849          5081.8716     571       2       3  1013+054  ***********
58386.804435            -0.0351          5081.9788     572       2       3  1008+082  ***********
58386.805488            -0.0410          5082.1160     573       2       3  1008+013  ***********
58386.806634            -0.0565          5082.0233     574       2       3  1009+067  ***********
58386.808544            -0.0273          5082.1418     575       2       3  1012+022  ***********
58386.811669            -0.0848          5081.5422     577       2       3  1124-186  ***********
58386.813058            -0.1476          5081.3358     578       2       3  1143-287  ***********
58386.819308            -0.0770          5081.4938     581       2       3  1156-221  ***********
58386.820280            -0.0563          5081.7162     582       2       3  1124-186  ***********
58386.822456            -0.1293          5081.3433     585       2       3  1151-324  ***********
58386.825338            -0.0905          5081.4729     587       2       3  1152-308  ***********
58386.826530            -0.1045          5081.3781     588       2       3  1207-319  ***********
58386.827884             0.0113          5081.5704     589       2       3  1243-072  ***********
58386.828960             0.0196          5081.6266     590       2       3  1226-028  ***********
58386.831067             0.0189          5081.6399     592       2       3  1229-021  ***********
58386.835315             0.0095          5082.5511     594       2       3  0955+476  ***********
58386.837178             0.1696          5085.2790     596       2       3  0909+445  ***********
58386.839643             0.1431          5085.1281     598       2       3  0920+416  ***********
58386.841738             0.0201          5081.6993     599       2       3  1308+328  ***********
58386.843116             0.0468          5081.7265     600       2       3  1309+257  ***********
58386.844227             0.0223          5081.7067     601       2       3  1312+240  ***********
58386.847965             0.0419          5081.7870     603       2       3  1258+287  ***********
58386.850199            -0.1602          5081.3639     604       2       3  1313-333  ***********
58386.851449             0.0192          5081.6973     605       2       3  1351-018  ***********
58386.852410             0.0273          5081.7420     606       2       3  1332+031  ***********
58386.853440             0.0533          5081.7756     607       2       3  1333+034  ***********
58386.854250             0.0986          5081.8261     608       2       3  1335+023  ***********
58386.855280             0.0135          5081.7424     609       2       3  1343+073  ***********
58386.857491             0.0440          5081.9530     610       2       3  1342+662  ***********
58386.858822             0.0607          5081.9172     611       2       3  1522+669  ***********
58386.860488             0.0386          5081.8676     612       2       3  1525+613  ***********
58386.861761             0.0495          5081.9280     613       2       3  1526+670  ***********
58386.862722            -0.0180          5081.8908     614       2       3  1529+697  ***********
58386.863706             0.0355          5081.8961     615       2       3  1418+546  ***********
58386.864701             0.0340          5081.8741     616       2       3  1415+463  ***********
58386.865882             0.0372          5081.8856     617       2       3  1419+469  ***********
58386.867201             0.0407          5081.9029     618       2       3  1421+482  ***********
58386.868474             0.0525          5081.9209     619       2       3  1422+473  ***********
58386.869794             0.0413          5081.9009     620       2       3  1417+385  ***********
58386.870604             0.0263          5081.8982     621       2       3  1409+373  ***********
58386.871738             0.0154          5081.8929     622       2       3  1413+373  ***********
58386.873497             0.0394          5081.9263     623       2       3  1413+349  ***********
58386.875419             0.0677          5081.9772     624       2       3  1415+385  ***********
58386.877444             0.0361          5081.9182     625       2       3  1423+146  ***********
58386.878116             0.0286          5081.9175     626       2       3  1419+104  ***********
58386.880581             0.0366          5081.9378     628       2       3  1427+109  ***********
58386.883625            -0.1536          5081.7231     630       2       3  1313-333  ***********
58386.884655             0.0252          5082.3058     631       2       3  1243-072  ***********
58386.885731             0.0342          5082.4755     632       2       3  1226-028  ***********
58386.887838             0.0379          5082.4829     634       2       3  1229-021  ***********
58386.892514             0.0355          5082.0469     636       2       3  1823+568  ***********
58386.893139             0.0438          5082.0508     637       2       3  1818+551  ***********
58386.894215             0.0230          5082.0522     638       2       3  1824+578  ***********
58386.895280             0.0600          5082.0962     639       2       3  1838+575  ***********
58386.896460             0.0369          5082.0671     640       2       3  1839+548  ***********
58386.899088             0.0022          5082.2112     641       2       3  1334-127  ***********
58386.899771             0.0042          5082.2384     642       2       3  1331-109  ***********
58386.900685             0.0024          5082.2497     643       2       3  1331-115  ***********
58386.901866            -0.0102          5082.2500     644       2       3  1333-186  ***********
58386.903011             0.0239          5082.2858     645       2       3  1336-180  ***********
58386.904713            -0.0731          5081.8217     646       2       3  1622-253  ***********
58386.911229            -0.0897          5081.8061     649       2       3  1622-297  ***********
58386.913011             0.0185          5081.9299     650       2       3  1623-243  ***********
58386.914898             0.0280          5082.0764     651       2       3  1749+096  ***********
58386.917062             0.0425          5082.1113     653       2       3  1732+081  ***********
58386.918914             0.0349          5082.1139     655       2       3  1734+063  ***********
58386.921148             0.0463          5082.6100     656       2       3  1308+328  ***********
58386.924898             0.0630          5082.7857     658       2       3  1258+287  ***********
58386.926148             0.0500          5082.7122     659       2       3  1309+257  ***********
58386.927213             0.0594          5082.7293     660       2       3  1312+240  ***********
