58651.716611           -13.0926        344382.0583       6       2       3  2227-088
58651.718139           -14.5595        344391.1315       7       2       3  2355-106
58651.729088           -17.5088        344387.6549      17       2       3  1424-418
58651.730442           -11.2716        344423.3957      19       2       3  1908-201
58651.733579            -7.8936        344428.5940      22       2       3  1749+096
58651.735176           -20.2933        344365.1274      23       2       3  1057-797
58651.739678             2.6682        344471.1156      28       2       3  3C418   
58651.742340           -16.4263        344389.1833      30       2       3  0308-611
58651.754493           -13.6518        344496.6189      39       2       3  0104-408
58651.757016           -15.6028        344461.4162      43       2       3  0308-611
58651.759227            -8.7410        344513.9545      45       2       3  1908-201
58651.761021            -9.3669        344490.4313      46       2       3  1546+027
58651.770199             2.5497        344559.2270      52       2       3  3C418   
58651.772259            -9.4438        344556.1059      53       2       3  2227-088
58651.774655            -8.6524        344560.4753      55       2       3  1759-396
58651.777479           -10.3014        344547.8639      57       2       3  0308-611
58651.780164           -10.2226        344580.8815      59       2       3  0104-408
58651.784273            -9.3601        344594.6235      62       2       3  2052-474
58651.787444             4.3116        344612.4805      64       2       3  3C418   
58651.790650            -7.6918        344614.3849      66       2       3  2227-088
58651.804447             6.8806        344666.3885      74       2       3  3C418   
58651.807757            -5.2112        344669.5157      75       2       3  2227-088
58651.812155            -5.7756        344672.9172      79       2       3  0308-611
58651.818451            -2.4172        344703.0213      82       2       3  2008-159
58651.821657             5.0315        344716.8575      83       2       3  3C418   
58651.824238            -3.9527        344713.9097      86       2       3  1759-396
58651.826102            -1.4123        344725.4941      89       2       3  1908-201
58651.829805            -2.5266        344740.1575      93       2       3  2227-088
58651.834736            -2.1236        344731.3185      96       2       3  1749+096
58651.836854            -1.7271        344757.9839      97       2       3  0308-611
58651.839053             8.0588        344772.9666      99       2       3  3C418   
58651.846576             2.3034        344785.1730     106       2       3  1759-396
58651.870743             1.6204        344870.7362     124       2       3  2227-088
58651.876761             4.5226        344868.5935     128       2       3  0537-441
58651.882907             6.7336        344913.6725     132       2       3  0308-611
58651.898532            -0.2168        344956.1401     145       2       3  0308-611
58651.906229             6.7057        344889.3506     151       2       3  1057-797
58651.908579           -10.4483        344908.0627     153       2       3  1759-396
58651.926287             8.4807        345051.4712     167       2       3  2355-106
58651.935210             7.2706        345088.9523     172       2       3  0458-020
58651.940824            -7.7162        345015.2548     177       2       3  1908-201
58651.942467            13.1424        345104.0303     179       2       3  2227-088
58651.947363            10.7765        345122.1048     183       2       3  0104-408
58651.965558             8.5626        345175.1265     198       2       3  0537-441
58651.967896            17.4854        345186.5930     200       2       3  2227-088
58651.977525            20.2124        345225.1099     206       2       3  0308-611
58651.979342            15.3767        345164.2773     208       2       3  1057-797
58651.988717            16.9072        345238.5441     215       2       3  2052-474
58651.998058            18.0124        345288.1372     220       2       3  0458-020
58652.001171            18.6504        345288.6604     223       2       3  2227-088
58652.002560            14.7818        345247.1881     224       2       3  1057-797
58652.004400            22.4065        345311.7496     225       2       3  0308-611
58652.006622            14.5792        345314.2137     228       2       3  0648-165
58652.017560            19.3429        345350.3291     236       2       3  0458-020
58652.020546            19.9528        345355.6033     239       2       3  0530-727
58652.024273            16.5107        345370.5176     243       2       3  0648-165
58652.041449            17.7137        345425.4149     255       2       3  0648-165
58652.044169            19.7624        345458.3027     257       2       3  0552+398
58652.051229            22.9618        345452.7858     260       2       3  2355-106
58652.055384            14.7212        345430.5332     263       2       3  2227-088
58652.058011            24.8224        345482.6415     264       2       3  0458-020
58652.068301            22.8273        345515.0061     270       2       3  0648-165
58652.076622            25.7366        345542.0824     275       2       3  0458-020
58652.082965            17.0702        345557.9678     280       2       3  0552+398
58652.087849            -0.2407        345553.6225     283       2       3  0648-165
58652.091738             0.7105        345561.6242     286       2       3  0104-408
58652.098266             2.2559        345586.7702     291       2       3  0458-020
58652.104597             2.3969        345609.5837     298       2       3  0537-441
58652.110963            -3.3600        345622.3578     302       2       3  0552+398
