58534.091310            -0.0161         43201.3269     488       2       3  1749+096             0.0002
58534.096715            -0.0337         43201.1816     494       2       3  0059+581             0.0002
58534.098613            -0.0096         43201.0723     497       2       3  OJ287                0.0002
58534.099771            -0.0248         43201.0995     499       2       3  0748+126             0.0002
58534.101738             0.0025         43201.0699     502       2       3  0552+398             0.0002
58534.103359             0.0062         43200.9305     503       2       3  3C274                0.0002
58534.108787            -0.0022         43200.8617     510       2       3  1749+096             0.0002
58534.115176            -0.0152         43200.7161     519       2       3  0059+581             0.0002
58534.116472            -0.0038         43200.6132     520       2       3  0016+731             0.0002
58534.120650             0.0060         43200.5194     525       2       3  0714+457             0.0003
58534.125280             0.0017         43200.4191     531       2       3  1749+096             0.0002
58534.127201             0.0108         43200.3672     533       2       3  OJ287                0.0002
58534.128243             0.0034         43200.4799     535       2       3  0748+126             0.0002
58534.132028            -0.0187         43200.2691     538       2       3  0059+581             0.0002
58534.134481             0.0024         43200.1468     541       2       3  0016+731             0.0002
58534.141252             0.0063         43200.1193     549       2       3  0552+398             0.0002
58534.143104             0.0286         43199.9674     551       2       3  1749+096             0.0002
58534.147977             0.0302         43199.8677     558       2       3  OJ287                0.0002
58534.149771             0.0042         43199.8237     559       2       3  0059+581             0.0002
58534.153173             0.0295         43199.6835     563       2       3  0016+731             0.0002
58534.159516             0.0399         43199.5403     572       2       3  1749+096             0.0002
58534.165697             0.0427         43199.3239     581       2       3  3C371                0.0002
58534.167514            -0.0035         43199.3467     582       2       3  0059+581             0.0002
58534.171287             0.0468         43199.1830     586       2       3  1053+815             0.0002
58534.174956            -0.0019         43199.3785     590       2       3  0552+398             0.0002
58534.176680             0.0661         43199.1099     594       2       3  1749+096             0.0002
58534.185037             0.0136         43198.8998     606       2       3  0059+581             0.0002
58534.188694             0.0379         43198.9088     610       2       3  OJ287                0.0002
58534.197201             0.0673         43198.5295     620       2       3  1053+815             0.0002
58534.200419             0.0497         43198.4651     624       2       3  0016+731             0.0002
58534.210268             0.0677         43198.5259     639       2       3  OJ287                0.0002
58534.212641             0.0769         43198.1692     641       2       3  1749+096             0.0002
58534.214539             0.0706         43198.0829     642       2       3  1053+815             0.0002
58534.218579             0.0168         43198.0144     645       2       3  0059+581             0.0002
