58533.709285    HART15M   KATH12M   0748+126          0.7972          2.5126         -0.0009          0.0053          0.0000          0.0077      -935811.171      -533993.684
58533.709285    HART15M   NYALES20  0748+126          0.7972          0.1177         -0.0009          0.0105          0.0000         -0.0111      -935811.171     -9901374.469
58533.709285    HART15M   ONSALA60  0748+126          0.7972          0.4323         -0.0009          0.0030          0.0000         -0.0031      -935811.171     -2494489.147
58533.709285    HART15M   SEJONG    0748+126          0.7972          0.2452         -0.0009         -0.0004          0.0000          0.0007      -935811.171     -2973346.528
58533.709285    HART15M   WETTZ13N  0748+126          0.7972          0.5299         -0.0009          0.0036          0.0000          0.0055      -935811.171     -1104955.690
58533.709285    HART15M   WETTZELL  0748+126          0.7972          0.5250         -0.0009          0.0046          0.0000          0.0008      -935811.171     -1259108.216
58533.709285    HART15M   YARRA12M  0748+126          0.7972          0.6928         -0.0009          0.0041          0.0000          0.0083      -935811.171      -635791.207
58533.709285    KATH12M   NYALES20  0748+126          2.5126          0.1177          0.0053          0.0105          0.0077         -0.0111      -533993.684     -9901374.469
58533.709285    KATH12M   ONSALA60  0748+126          2.5126          0.4323          0.0053          0.0030          0.0077         -0.0031      -533993.684     -2494489.147
58533.709285    KATH12M   SEJONG    0748+126          2.5126          0.2452          0.0053         -0.0004          0.0077          0.0007      -533993.684     -2973346.528
58533.709285    KATH12M   SESHAN25  0748+126          2.5126          1.0762          0.0053         -0.0004          0.0077         -0.0002      -533993.684            0.000
58533.709285    KATH12M   WETTZ13N  0748+126          2.5126          0.5299          0.0053          0.0036          0.0077          0.0055      -533993.684     -1104955.690
58533.709285    KATH12M   WETTZELL  0748+126          2.5126          0.5250          0.0053          0.0046          0.0077          0.0008      -533993.684     -1259108.216
58533.709285    KATH12M   YARRA12M  0748+126          2.5126          0.6928          0.0053          0.0041          0.0077          0.0083      -533993.684      -635791.207
58533.709285    NYALES20  ONSALA60  0748+126          0.1177          0.4323          0.0105          0.0030         -0.0111         -0.0031     -9901374.469     -2494489.147
58533.709285    NYALES20  SESHAN25  0748+126          0.1177          1.0762          0.0105         -0.0004         -0.0111         -0.0002     -9901374.469            0.000
58533.709285    NYALES20  WETTZ13N  0748+126          0.1177          0.5299          0.0105          0.0036         -0.0111          0.0055     -9901374.469     -1104955.690
58533.709285    NYALES20  WETTZELL  0748+126          0.1177          0.5250          0.0105          0.0046         -0.0111          0.0008     -9901374.469     -1259108.216
58533.709285    NYALES20  YARRA12M  0748+126          0.1177          0.6928          0.0105          0.0041         -0.0111          0.0083     -9901374.469      -635791.207
58533.709285    ONSALA60  SESHAN25  0748+126          0.4323          1.0762          0.0030         -0.0004         -0.0031         -0.0002     -2494489.147            0.000
58533.709285    ONSALA60  WETTZ13N  0748+126          0.4323          0.5299          0.0030          0.0036         -0.0031          0.0055     -2494489.147     -1104955.690
58533.709285    ONSALA60  WETTZELL  0748+126          0.4323          0.5250          0.0030          0.0046         -0.0031          0.0008     -2494489.147     -1259108.216
58533.709285    ONSALA60  YARRA12M  0748+126          0.4323          0.6928          0.0030          0.0041         -0.0031          0.0083     -2494489.147      -635791.207
58533.709285    SEJONG    NYALES20  0748+126          0.2452          0.1177         -0.0004          0.0105          0.0007         -0.0111     -2973346.528     -9901374.469
58533.709285    SEJONG    ONSALA60  0748+126          0.2452          0.4323         -0.0004          0.0030          0.0007         -0.0031     -2973346.528     -2494489.147
58533.709285    SEJONG    SESHAN25  0748+126          0.2452          1.0762         -0.0004         -0.0004          0.0007         -0.0002     -2973346.528            0.000
58533.709285    SEJONG    WETTZ13N  0748+126          0.2452          0.5299         -0.0004          0.0036          0.0007          0.0055     -2973346.528     -1104955.690
