58534.096715            -0.0219          6180.9190     494       3       2  0059+581             0.0002
58534.098613            -0.0031          6180.8945     497       3       2  OJ287                0.0002
58534.099771            -0.0043          6180.9073     499       3       2  0748+126             0.0002
58534.101738             0.0035          6180.9721     502       3       2  0552+398             0.0002
58534.103359             0.0103          6180.9492     503       3       2  3C274                0.0002
58534.108787            -0.0084          6181.0072     510       3       2  1749+096             0.0002
58534.115176            -0.0155          6181.1160     519       3       2  0059+581             0.0002
58534.116472            -0.0080          6181.0984     520       3       2  0016+731             0.0002
58534.125280            -0.0158          6181.1694     531       3       2  1749+096             0.0002
58534.127201             0.0079          6181.2058     533       3       2  OJ287                0.0002
58534.128243             0.0370          6181.2601     535       3       2  0748+126             0.0002
58534.132028            -0.0270          6181.2773     538       3       2  0059+581             0.0002
58534.134481             0.0000          6181.2921     541       3       2  0016+731             0.0002
58534.141252             0.0078          6181.4292     549       3       2  0552+398             0.0002
58534.143104             0.0075          6181.3756     551       3       2  1749+096             0.0002
58534.144481             0.0019          6181.3626     552       3       2  1639-062             0.0002
58534.147977             0.0081          6181.4259     558       3       2  OJ287                0.0002
58534.149771            -0.0086          6181.4767     559       3       2  0059+581             0.0002
58534.153173             0.0057          6181.4902     563       3       2  0016+731             0.0002
58534.159516             0.0057          6181.5417     572       3       2  1749+096             0.0002
58534.162305             0.0181          6181.5077     576       3       2  1243-160             0.0002
58534.163590             0.0029          6181.5640     579       3       2  1741-038             0.0002
58534.167514            -0.0200          6181.6454     582       3       2  0059+581             0.0002
58534.171287             0.0072          6181.6569     586       3       2  1053+815             0.0002
58534.174956            -0.0171          6181.8589     590       3       2  0552+398             0.0002
58534.176680             0.0072          6181.7187     594       3       2  1749+096             0.0002
58534.185037            -0.0075          6181.8353     606       3       2  0059+581             0.0002
58534.188694             0.0213          6181.8890     610       3       2  OJ287                0.0002
58534.193289             0.0262          6181.8873     616       3       2  1510-089             0.0002
58534.195014             0.0126          6181.9113     619       3       2  1749+096             0.0002
58534.197201             0.0214          6181.9398     620       3       2  1053+815             0.0002
58534.200419             0.0025          6181.9728     624       3       2  0016+731             0.0002
58534.210268             0.0521          6182.2186     639       3       2  OJ287                0.0002
58534.212641             0.0106          6182.0893     641       3       2  1749+096             0.0002
58534.214539             0.0077          6182.1062     642       3       2  1053+815             0.0002
58534.218579            -0.0177          6182.1642     645       3       2  0059+581             0.0002
58534.227757             0.0378          6182.2559     656       3       2  1351-018             0.0003
58534.232456             0.0399          6182.3210     666       3       2  1749+096             0.0002
58534.234215             0.0438          6182.3388     668       3       2  3C274                0.0002
58534.236206             0.0026          6182.3627     670       3       2  0059+581             0.0002
58534.252132             0.0377          6182.5200     692       3       2  1749+096             0.0002
58534.254562            -0.0023          6182.5435     695       3       2  0059+581             0.0002
58534.257259             0.0391          6182.5705     701       3       2  1741-038             0.0002
58534.266842            -0.0007          6182.6511     712       3       2  0016+731             0.0002
58534.279331            -0.0208          6182.7389     727       3       2  2318+049             0.0002
58534.283683             0.0397          6182.8453     733       3       2  1749+096             0.0002
58534.287768             0.0020          6182.8843     739       3       2  0059+581             0.0002
58534.288845             0.0177          6182.8951     742       3       2  0016+731             0.0002
58534.397525             0.0239          6184.0437     899       3       2  0602+673             0.0003
58534.405037             0.0892          6184.4503     910       3       2  0552+398             0.0002
58534.408301             0.0195          6184.1216     914       3       2  0016+731             0.0002
58534.420558             0.0112          6184.2324     933       3       2  2141+175             0.0002
58534.422236             0.0302          6184.2658     935       3       2  1749+096             0.0002
58534.423937            -0.0033          6184.2805     936       3       2  0202+319             0.0002
58534.428833             0.0239          6184.3720     942       3       2  0954+658             0.0002
58534.431460             0.0323          6184.3362     945       3       2  2355-106             0.0002
58534.433324             0.0067          6184.3667     947       3       2  2318+049             0.0002
58534.436379             0.0038          6184.3971     950       3       2  0059+581             0.0002
58534.437710             0.0107          6184.4267     953       3       2  1053+815             0.0002
58534.441449            -0.0043          6184.4560     957       3       2  0202+319             0.0002
58534.443856             0.0572          6184.6363     958       3       2  0552+398             0.0002
58534.448428             0.0213          6184.5091     964       3       2  2355-106             0.0002
58534.451912             0.0508          6184.5938     967       3       2  1749+096             0.0002
58534.455616             0.0238          6184.6132     972       3       2  0059+581             0.0002
58534.456958             0.0302          6184.6455     974       3       2  1053+815             0.0002
58534.463405             0.0157          6184.6977     981       3       2  0202+319             0.0002
58534.467988             0.0505          6184.7598     985       3       2  1749+096             0.0002
58534.471889             0.0107          6184.7660     991       3       2  0059+581             0.0002
58534.472872             0.0256          6184.7904     993       3       2  0016+731             0.0002
58534.477062             0.0269          6184.8502     999       3       2  1053+815             0.0002
58534.482456             0.0440          6184.9681    1004       3       2  0552+398             0.0002
58534.486356             0.0309          6184.9182    1008       3       2  2355-106             0.0002
58534.489562             0.1602          6184.9906    1012       3       2  CTA26                0.0002
58534.492745             0.0041          6184.9724    1016       3       2  0059+581             0.0002
58534.493741             0.0143          6184.9934    1018       3       2  0016+731             0.0002
58534.500153            -0.0000          6185.0538    1026       3       2  0202+319             0.0002
58534.502433             0.0177          6185.1345    1028       3       2  0552+398             0.0002
58534.506923             0.0951          6185.1609    1032       3       2  CTA26                0.0002
58534.510048            -0.0082          6185.1370    1036       3       2  0059+581             0.0002
58534.511310            -0.0046          6185.1551    1037       3       2  0016+731             0.0002
58534.515916            -0.0010          6185.2126    1043       3       2  0202+319             0.0002
58534.518254             0.0014          6185.2302    1045       3       2  2318+049             0.0002
58534.520627             0.0052          6185.2557    1048       3       2  2141+175             0.0002
58534.523266             0.0002          6185.3220    1054       3       2  0552+398             0.0002
58534.524771            -0.0168          6185.2678    1056       3       2  2355-106             0.0002
58534.526981            -0.0071          6185.3318    1059       3       2  1053+815             0.0002
