58534.564782            -0.1199          1655.9176    1106       2       3  0202+319             0.0002
58534.576472             0.0441          1657.4628    1117       2       3  2355-106             0.0001
58534.578868             0.0669          1657.4753    1121       2       3  2318+049             0.0002
58534.580616             0.0877          1657.5026    1125       2       3  2141+175             0.0002
58534.583035             0.0635          1657.3744    1130       2       3  2214+350             0.0004
58534.585870             0.0111          1656.6308    1134       2       3  0202+319             0.0001
58534.593428             0.0944          1657.4527    1144       2       3  2355-106             0.0001
58534.595673             0.1353          1657.4729    1149       2       3  2318+049             0.0001
58534.600569            -0.0037          1656.6049    1157       2       3  0059+581             0.0001
58534.608440             0.0501          1656.8525    1170       2       3  0202+319             0.0001
58534.610639            -0.0752          1655.7963    1172       2       3  0016+731             0.0001
58534.615083             0.1633          1657.4365    1178       2       3  2355-106             0.0001
58534.633162             0.1518          1657.3503    1199       2       3  2355-106             0.0001
58534.638231             0.0706          1656.9061    1204       2       3  0202+319             0.0001
58534.645210            -0.1372          1655.6583    1213       2       3  1806+456             0.0002
58534.648822             0.1814          1657.3141    1218       2       3  2355-106             0.0001
58534.656646             0.1086          1656.9145    1226       2       3  0202+319             0.0001
58534.658428            -0.0044          1656.6374    1229       2       3  CTA26                0.0002
58534.663497             0.0389          1656.5984    1239       2       3  0059+581             0.0001
58534.666958            -0.1624          1655.7161    1243       2       3  0016+731             0.0001
58534.672282             0.1805          1657.2165    1247       2       3  2355-106             0.0001
58534.674910             0.1226          1656.8792    1251       2       3  0202+319             0.0001
58534.676889             0.0345          1656.7188    1253       2       3  CTA26                0.0002
58534.684134             0.0592          1656.5484    1263       2       3  0059+581             0.0001
58534.686217            -0.1447          1655.6677    1265       2       3  0016+731             0.0001
58534.690835             0.1733          1657.0690    1272       2       3  2318+049             0.0001
58534.694308             0.1293          1656.8195    1277       2       3  0202+319             0.0001
58534.695986             0.0675          1656.7407    1278       2       3  CTA26                0.0002
58534.702305             0.0506          1656.4656    1289       2       3  0059+581             0.0001
58534.706055            -0.0797          1655.6381    1296       2       3  0016+731             0.0001
