58494.326761             0.0336          -106.5755     535       3       2  1502+036             0.0004    69.1754
58494.330060             0.0430          -106.5582     540       3       2  1616+063             0.0001    54.2934
58494.335928             0.0268          -106.5551     544       3       2  1101+384             0.0002   131.3029
58494.341877             0.0473          -106.7874     550       3       2  0151+474             0.0001   110.2696
58494.355210             0.0279          -106.5789     563       3       2  4C39.25              0.0000   149.5180
58494.359690             0.0740          -106.4311     568       3       2  0718+793             0.0001   122.6731
58494.361923             0.0663          -106.4245     571       3       2  3C418                0.0000    74.7703
58494.365465             0.0327          -106.4572     576       3       2  1101+384             0.0002   131.3255
58494.371877             0.0671          -106.5245     583       3       2  0151+474             0.0001   110.2451
58494.384331             0.0247          -106.3811     595       3       2  1929+226             0.0001    44.5912
58494.389261             0.0331          -106.3542     602       3       2  1741-038             0.0000    31.2143
58494.392433             0.0450          -106.3739     604       3       2  1101+384             0.0003   131.3460
58494.397004             0.0361          -106.3402     610       3       2  0212+735             0.0000   114.3178
58494.399319             0.0718          -106.3651     612       3       2  0151+474             0.0001   110.2226
58494.404331             0.0625          -106.4738     617       3       2  0749+540             0.0002   147.6568
58494.414910             0.0163          -106.2484     628       3       2  NRAO512              0.0001    73.1184
58494.423960             0.0944          -106.2785     637       3       2  0134+311             0.0002   102.7789
58494.430454             0.0481          -106.2427     644       3       2  0151+474             0.0001   110.1972
58494.436403             0.0258          -106.1818     651       3       2  1741-038             0.0000    31.2506
58494.444192             0.0627          -106.3772     662       3       2  1101+384             0.0003   131.3855
58494.449261             0.0366          -106.1421     666       3       2  0718+793             0.0000   122.6592
58494.460963             0.0475          -106.1131     675       3       2  0151+474             0.0001   110.1722
58494.478359             0.0031          -106.0691     691       3       2  0718+793             0.0000   122.6546
58494.491032            -0.0105          -106.0484     702       3       2  0151+474             0.0001   110.1476
58494.500997             0.0313          -105.9575     711       3       2  2355-106             0.0000    65.0849
58494.512039            -0.0601          -105.9795     721       3       2  1803+784             0.0000   101.1133
58494.514018            -0.0960          -106.0275     722       3       2  1418+546             0.0000   100.6680
58494.532259             0.0205          -105.8533     740       3       2  0151+474             0.0001   110.1138
58494.538509             0.1345          -105.7412     745       3       2  0221+067             0.0001   105.2650
58494.543220             0.0414          -105.7990     749       3       2  0054+161             0.0001    88.7436
58494.548521             0.0595          -105.8015     752       3       2  0415+398             0.0002   135.9515
58494.551194            -0.0191          -105.8057     755       3       2  0059+581             0.0000   105.0476
58494.552849            -0.0112          -105.7900     757       3       2  2356+385             0.0004    87.4755
58494.555778             0.0679          -105.7244     761       3       2  2355-106             0.0000    65.0304
58494.560210            -0.0031          -105.7674     763       3       2  0151+474             0.0001   110.0909
58494.566379             0.0767          -105.6933     766       3       2  0221+067             0.0001   105.2371
58494.583000             0.0068          -105.6723     780       3       2  2227-088             0.0000    45.1641
58494.586079             0.0286          -105.6491     781       3       2  2355-106             0.0001    65.0003
58494.593359            -0.0202          -105.6558     786       3       2  0151+474             0.0001   110.0636
58494.598370            -0.0318          -105.6614     790       3       2  0718+793             0.0001   122.6354
58494.609065            -0.0265          -105.5876     801       3       2  2141+175             0.0001    51.3157
58494.616171             0.0221          -105.5329     806       3       2  2227-088             0.0000    45.1306
58494.627028            -0.0579          -105.5629     817       3       2  2254+074             0.0001    58.7353
58494.643648            -0.1333          -105.5874     829       3       2  2227-088             0.0000    45.1027
58494.647004            -0.0153          -105.4330     833       3       2  3C418                0.0000    74.6722
58494.649863             0.0026          -105.4062     834       3       2  2113+293             0.0001    57.2886
58494.652514             0.0216          -105.3775     836       3       2  2356+385             0.0004    87.3929
58494.654944             0.0102          -105.3964     838       3       2  0054+161             0.0001    88.6320
58494.661403            -0.0478          -105.4231     843       3       2  0151+474             0.0001   110.0076
58494.665523             0.0523          -105.3335     845       3       2  0415+398             0.0001   135.8454
58494.674122             0.0662          -105.2877     856       3       2  1929+226             0.0001    44.5432
58494.682317             0.0607          -105.2595     864       3       2  0718+793             0.0001   122.6218
58494.689169             0.0578          -105.2310     872       3       2  1803+784             0.0000   101.0992
58494.693590             0.0708          -105.2067     876       3       2  0415+398             0.0002   135.8199
58494.699204            -0.0270          -105.2605     880       3       2  0151+474             0.0002   109.9763
58494.704273             0.1040          -105.4056     884       3       2  1418+546             0.0001   100.7537
58494.713937             0.1015          -105.1579     893       3       2  1806+456             0.0001    70.0473
58494.719273             0.0703          -105.1027     897       3       2  2113+293             0.0001    57.2469
58494.725083             0.0529          -105.0939     904       3       2  0212+735             0.0000   114.1707
58494.734377             0.0136          -105.1082     911       3       2  0415+398             0.0003   135.7827
58494.739204            -0.0151          -105.1271     914       3       2  0718+793             0.0001   122.6125
58494.740916            -0.0066          -105.1164     916       3       2  1803+784             0.0000   101.0950
58494.743671             0.0458          -105.1685     918       3       2  1806+456             0.0001    70.0505
58494.749007            -0.0580          -105.1570     923       3       2  0458-020             0.0000   136.4436
58494.751287            -0.0964          -105.1741     924       3       2  CTA26                0.0000   118.8978
58494.754458            -0.0206          -105.1652     929       3       2  4C39.25              0.0000   149.7776
58494.756831            -0.0788          -105.1109     932       3       2  2229+695             0.0001    96.9786
58494.762954            -0.0638          -105.0779     938       3       2  0415+398             0.0002   135.7565
58494.767537            -0.0700          -105.0790     943       3       2  0718+793             0.0001   122.6078
58494.769169            -0.0339          -105.0639     944       3       2  1053+704             0.0001   123.0294
