58606.630778             5.0375        172163.9311     718       2       3  1502+106
58606.632826             4.0673        172080.9743     720       2       3  1936-155
58606.637224             0.8529        172130.0730     724       2       3  1657-261
58606.640685             5.5733        172115.3609     728       2       3  2013+163
58606.645014             2.6639        172107.5857     733       2       3  2113+293
58606.657514           -13.6751        172082.9966     745       2       3  0039+568
58606.664041             7.7949        172012.9794     749       2       3  2215+150
58606.668150             3.5240        172098.8538     752       2       3  2013+163
58606.683775            12.5030        172077.1652     766       2       3  1936-155
58606.686970             6.0903        172103.4322     769       2       3  1657-261
58606.694794             0.9945        172152.7610     775       2       3  1502+106
58606.716148            -3.4445        172142.3510     788       2       3  0716+714
58606.733787            17.7717        172049.4241     803       2       3  2013+163
58606.738254             9.0633        172032.0972     807       2       3  0039+568
58606.763891            11.7930        172019.9638     823       2       3  2013+163
58606.768706             2.9394        172028.5855     827       2       3  1803+784
58606.770893           -10.0604        172039.5073     829       2       3  0716+714
