58528.771981             1.7020        -69147.8891       1       2       3  OJ287   
58528.773590             0.7507        -69102.5329       2       2       3  1424-418
58528.776866             3.2680        -69120.8461       7       2       3  1057-797
58528.779423            -3.2344        -69097.5124       9       2       3  1123+264
58528.784400            20.7012        -69042.8136      12       2       3  1741-038
58528.786634            -0.9446        -69060.6242      14       2       3  1639-062
58528.792525             1.2535        -69040.2493      19       2       3  1149-084
58528.817791            10.9274        -68933.8673      28       2       3  1749+096
58528.820372            -5.0947        -68946.1405      31       2       3  1639-062
58528.825234            -1.4976        -68946.2090      34       2       3  1123+264
58528.830234            -1.8015        -68916.8845      37       2       3  1149-084
58528.832525            -1.6048        -68901.1743      39       2       3  1424-418
58528.833729             1.5638        -68906.7087      41       2       3  1104-445
58528.835650            -1.7974        -68891.4653      43       2       3  1741-038
58528.846588            -3.7839        -68858.7730      54       2       3  1759-396
58528.849562             7.3898        -68865.4616      60       2       3  1954-388
58528.853197            -3.6236        -68830.6778      62       2       3  1639-062
58528.855673            -2.8770        -68823.2821      65       2       3  1424-418
58528.871727            -0.9154        -68765.7254      75       2       3  1749+096
58528.874898             2.8920        -68757.3878      78       2       3  1936-155
58528.881715             2.4835        -68781.6227      85       2       3  1123+264
58528.887872            -3.3392        -68723.8959      91       2       3  1954-388
58528.890639            -5.7519        -68704.0494      94       2       3  1741-038
58528.893440            -4.1711        -68692.9470      98       2       3  1639-062
58528.897514            -3.1414        -68681.8559     101       2       3  1936-155
58528.901090            -4.3785        -68668.1658     104       2       3  1749+096
58528.911183            16.3513        -68744.6162     108       2       3  1123+264
58528.916449            -5.8779        -68620.9451     111       2       3  1424-418
58528.917768            -5.3882        -68651.0451     113       2       3  1149-084
58528.931437             2.8527        -68634.6754     122       2       3  1104-445
58528.938579            -7.9058        -68549.4162     128       2       3  1424-418
58528.943764             2.1234        -68595.2211     134       2       3  1149-084
58528.948822            -0.3125        -68574.3139     138       2       3  1057-797
58528.951761            -8.4318        -68497.6026     142       2       3  1741-038
58528.953521            12.3461        -68621.8146     144       2       3  1104-445
58528.955095            -8.1771        -68487.6687     148       2       3  1749+096
58528.963995            -4.9765        -68454.4472     155       2       3  1923+210
58528.966599            23.8194        -68449.2635     159       2       3  2255-282
58528.968312           -10.1690        -68454.4806     162       2       3  1424-418
58528.977317            -8.7875        -68413.0702     171       2       3  1749+096
58528.980083             2.4973        -68481.7415     174       2       3  1057-797
58528.981993           -11.2401        -68398.0593     176       2       3  1741-038
58528.988046            -8.0290        -68380.3148     185       2       3  1751+288
58528.995187           -13.0382        -68362.8585     188       2       3  1519-273
58528.998717           -12.1592        -68345.3937     190       2       3  1639-062
58529.004157           -12.4506        -68326.4224     196       2       3  1749+096
58529.007433           -12.9422        -68310.8592     200       2       3  1954-388
58529.010176           -12.7328        -68304.7868     205       2       3  1741-038
58529.014910           -12.5833        -68295.1909     209       2       3  1751+288
58529.025315           -15.9579        -68261.2996     216       2       3  1639-062
58529.028729           -14.7513        -68246.6454     218       2       3  1749+096
58529.064713           -20.0592        -68124.8215     255       2       3  2255-282
58529.067676           -11.3412        -68109.3825     258       2       3  2355-106
58529.070129            -8.0145        -68121.2662     260       2       3  0104-408
58529.088717            12.3892        -68015.6727     278       2       3  0048-097
58529.093173            -0.7528        -68019.6966     281       2       3  1741-038
58529.095083            18.0924        -67985.3148     282       2       3  3C418   
58529.097687            18.6178        -68079.4305     286       2       3  0308-611
58529.105847             5.2018        -67970.6897     297       2       3  0104-408
58529.109238             0.4034        -67953.9091     301       2       3  1954-388
58529.112132             1.0081        -67944.6293     303       2       3  1936-155
58529.117676            10.2403        -67916.7441     307       2       3  0048-097
58529.120928             0.1211        -67911.4792     311       2       3  2255-282
58529.124204             5.7570        -67912.2063     314       2       3  0131-522
58529.127213             7.0659        -67909.1772     316       2       3  1749+096
58529.128764             9.3826        -67915.3629     318       2       3  1751+288
58529.132896             1.2686        -67870.7139     321       2       3  2355-106
58529.136565            12.7119        -67848.4321     324       2       3  0119+041
58529.140361             1.6246        -67850.5277     330       2       3  0104-408
58529.142421            18.6524        -67835.4434     334       2       3  3C418   
58529.145766             4.2773        -67825.4129     336       2       3  0048-097
58529.149690             4.8441        -67821.0792     339       2       3  0131-522
58529.152236            13.4408        -67831.7607     341       2       3  0308-611
58529.155986            -2.7074        -67795.8259     347       2       3  2255-282
58529.158289            -4.5068        -67790.1960     349       2       3  2355-106
58529.163023             4.5777        -67817.2321     356       2       3  1749+096
58529.164829            14.4657        -67837.6186     357       2       3  1751+288
58529.168648             5.6215        -67797.7058     361       2       3  1741-038
58529.171136             0.5777        -67750.1192     364       2       3  1954-388
58529.183984            -9.0885        -67708.1447     378       2       3  2355-106
58529.187259            11.5295        -67783.8664     381       2       3  1749+096
58529.189319            -0.1303        -67724.1005     384       2       3  1759-396
58529.195361            13.2116        -67673.4535     390       2       3  3C418   
58529.204551            -8.8270        -67638.7012     397       2       3  0048-097
58529.213347            -2.1185        -67618.5602     406       2       3  1954-388
58529.226067            -8.3271        -67570.4910     419       2       3  0017+200
58529.239944             3.9513        -67525.3286     432       2       3  0454-234
58529.244146            -0.3869        -67524.1808     438       2       3  1954-388
58529.253497            -6.7394        -67477.9509     447       2       3  0017+200
58529.257525            -2.7919        -67465.7174     450       2       3  0308-611
58529.261102            -2.3227        -67443.2117     452       2       3  0048-097
58529.266067             6.0929        -67638.3838     455       2       3  1057-797
58529.268671            -1.4730        -67425.3919     459       2       3  0454-234
58529.272583             1.5038        -67403.5290     463       2       3  0131-522
58529.276345             5.5880        -67379.6425     469       2       3  0446+112
