58528.771981    BADARY    HART15M   OJ287             0.0592          1.9307         -0.0020          0.0075          0.0010          0.0151     21661808.947      8987973.847
58528.771981    BADARY    KATH12M   OJ287             0.0592          2.3539         -0.0020          0.0074          0.0010          0.0398     21661808.947      9412750.941
58528.771981    BADARY    NYALES20  OJ287             0.0592         -0.0536         -0.0020         -0.0127          0.0010          0.0007     21661808.947            0.000
58528.771981    BADARY    YARRA12M  OJ287             0.0592          0.7956         -0.0020          0.0128          0.0010          0.0104     21661808.947      9274552.649
58528.771981    HART15M   KATH12M   OJ287             1.9307          2.3539          0.0075          0.0074          0.0151          0.0398      8987973.847      9412750.941
58528.771981    HART15M   NYALES20  OJ287             1.9307         -0.0536          0.0075         -0.0127          0.0151          0.0007      8987973.847            0.000
58528.771981    HART15M   YARRA12M  OJ287             1.9307          0.7956          0.0075          0.0128          0.0151          0.0104      8987973.847      9274552.649
58528.771981    KATH12M   NYALES20  OJ287             2.3539         -0.0536          0.0074         -0.0127          0.0398          0.0007      9412750.941            0.000
58528.771981    KATH12M   YARRA12M  OJ287             2.3539          0.7956          0.0074          0.0128          0.0398          0.0104      9412750.941      9274552.649
58528.771981    NYALES20  YARRA12M  OJ287            -0.0536          0.7956         -0.0127          0.0128          0.0007          0.0104            0.000      9274552.649
58528.773590    ISHIOKA   KATH12M   1424-418          0.4112          1.0488          0.0799         -0.0016         -0.0183         -0.0027      8789679.703      9412735.994
58528.773590    ISHIOKA   WARK12M   1424-418          0.4112          0.3660          0.0799         -0.0007         -0.0183         -0.0005      8789679.703      6890177.451
58528.773590    ISHIOKA   YARRA12M  1424-418          0.4112          0.4047          0.0799         -0.0017         -0.0183         -0.0020      8789679.703      9274548.401
58528.773590    KATH12M   WARK12M   1424-418          1.0488          0.3660         -0.0016         -0.0007         -0.0027         -0.0005      9412735.994      6890177.451
58528.773590    KATH12M   YARRA12M  1424-418          1.0488          0.4047         -0.0016         -0.0017         -0.0027         -0.0020      9412735.994      9274548.401
58528.773590    WARK12M   YARRA12M  1424-418          0.3660          0.4047         -0.0007         -0.0017         -0.0005         -0.0020      6890177.451      9274548.401
58528.773798    FORTLEZA  NYALES20  0017+200          1.3089         -0.0457         -0.0012         -0.0090          0.0006         -0.0009      8810091.012            0.000
58528.773926    BADARY    HART15M   0544+273          0.0893          1.4817          0.0017          0.0058          0.0049         -0.0007     21661798.592      8987963.759
58528.775245    ISHIOKA   KATH12M   1749+096          0.1651          3.5676          0.0017          0.0090         -0.0154         -0.1055      8789670.848      9412720.614
58528.775245    ISHIOKA   WARK12M   1749+096          0.1651          0.5784          0.0017          0.0088         -0.0154          0.0028      8789670.848      6890158.627
58528.775245    KATH12M   WARK12M   1749+096          3.5676          0.5784          0.0090          0.0088         -0.1055          0.0028      9412720.614      6890158.627
58528.776692    FORTLEZA  HART15M   0048-097          1.1634          3.5207          0.0002         -0.0026          0.0003         -0.0757      8810078.338      8987949.392
58528.776866    KATH12M   YARRA12M  1057-797          2.2793          0.5576         -0.0143         -0.0073          0.0040          0.0003      9412705.558      9274539.818
58528.776866    WARK12M   YARRA12M  1057-797          0.5187          0.5576         -0.0093         -0.0073         -0.0008          0.0003      6890140.191      9274539.818
58528.777004    BADARY    ISHIOKA   1219+044          0.0834          0.0909         -0.0048          0.0022         -0.0011          0.0016     21661782.213      8789661.441
58528.779423    BADARY    ISHIOKA   1123+264          0.0655          0.0878         -0.0015          0.0003         -0.0001          0.0022     21661769.337      8789648.509
58528.779423    BADARY    KATH12M   1123+264          0.0655          1.3084         -0.0015          0.0033         -0.0001          0.0056     21661769.337      9412681.782
58528.779423    BADARY    NYALES20  1123+264          0.0655         -0.0534         -0.0015          0.0054         -0.0001          0.0018     21661769.337            0.000
58528.779423    BADARY    YARRA12M  1123+264          0.0655          0.5920         -0.0015          0.0093         -0.0001          0.0011     21661769.337      9274533.084
58528.779423    ISHIOKA   KATH12M   1123+264          0.0878          1.3084          0.0003          0.0033          0.0022          0.0056      8789648.509      9412681.782
58528.779423    ISHIOKA   NYALES20  1123+264          0.0878         -0.0534          0.0003          0.0054          0.0022          0.0018      8789648.509            0.000
58528.779423    ISHIOKA   YARRA12M  1123+264          0.0878          0.5920          0.0003          0.0093          0.0022          0.0011      8789648.509      9274533.084
58528.779423    KATH12M   NYALES20  1123+264          1.3084         -0.0534          0.0033          0.0054          0.0056          0.0018      9412681.782            0.000
58528.779423    KATH12M   YARRA12M  1123+264          1.3084          0.5920          0.0033          0.0093          0.0056          0.0011      9412681.782      9274533.084
58528.779423    NYALES20  YARRA12M  1123+264         -0.0534          0.5920          0.0054          0.0093          0.0018          0.0011            0.000      9274533.084
58528.784169    FORTLEZA  HART15M   0332-403          1.5631          1.0757          0.0024         -0.0013         -0.0008         -0.0036      8810045.575      8987910.558
58528.784261    BADARY    NYALES20  3C418             0.1636         -0.0396          0.0256          0.0063         -0.0060         -0.0005     21661743.539            0.000
58528.784261    ISHIOKA   NYALES20  3C418             0.2596         -0.0396         -0.0171          0.0063         -0.0162         -0.0005      8789622.665            0.000
58528.784400    KATH12M   WARK12M   1741-038          2.2481          0.4362          0.0005          0.0036         -0.0414          0.0014      9412635.476      6890054.594
58528.784400    KATH12M   YARRA12M  1741-038          2.2481          2.8757          0.0005         -0.0027         -0.0414         -0.1707      9412635.476      9274520.064
58528.784400    WARK12M   YARRA12M  1741-038          0.4362          2.8757          0.0036         -0.0027          0.0014         -0.1707      6890054.594      9274520.064
58528.785905    BADARY    ISHIOKA   1806+456          0.1064          0.1492          0.0077         -0.0027         -0.0049         -0.0046     21661734.775      8789613.888
58528.785905    BADARY    NYALES20  1806+456          0.1064         -0.0545          0.0077          0.0140         -0.0049         -0.0003     21661734.775            0.000
58528.785905    ISHIOKA   NYALES20  1806+456          0.1492         -0.0545         -0.0027          0.0140         -0.0046         -0.0003      8789613.888            0.000
58528.786634    KATH12M   WARK12M   1639-062          1.3799          0.3911          0.0003          0.0029         -0.0130          0.0004      9412614.697      6890029.210
58528.786634    KATH12M   YARRA12M  1639-062          1.3799          0.9514          0.0003          0.0022         -0.0130         -0.0156      9412614.697      9274514.228
58528.786634    WARK12M   YARRA12M  1639-062          0.3911          0.9514          0.0029          0.0022          0.0004         -0.0156      6890029.210      9274514.228
58528.787583    FORTLEZA  HART15M   0131-522          1.7176          1.6794          0.0036         -0.0058          0.0002         -0.0102      8810030.597      8987892.834
58528.788266    BADARY    ISHIOKA   1221+809          0.0627          0.1449          0.0019         -0.0042         -0.0001          0.0004     21661722.191      8789601.265
