58546.709285    ISHIOKA   KATH12M   1030+415          0.3490          1.9106         -0.0000          0.0051          0.0019          0.0010      5265422.993      5529453.842
58546.709285    ISHIOKA   KOKEE     1030+415          0.3490          1.4334         -0.0000         -0.0482          0.0019         -0.0420      5265422.993      5486699.440
58546.709285    ISHIOKA   NYALES20  1030+415          0.3490          0.0022         -0.0000         -0.0013          0.0019         -0.0060      5265422.993            0.000
58546.709285    ISHIOKA   WETTZELL  1030+415          0.3490          0.3572         -0.0000          0.0007          0.0019          0.0021      5265422.993      5191421.157
58546.709285    ISHIOKA   YARRA12M  1030+415          0.3490          2.0087         -0.0000          0.0312          0.0019          0.0021      5265422.993      5519514.840
58546.709285    KATH12M   KOKEE     1030+415          1.9106          1.4334          0.0051         -0.0482          0.0010         -0.0420      5529453.842      5486699.440
58546.709285    KATH12M   WETTZELL  1030+415          1.9106          0.3572          0.0051          0.0007          0.0010          0.0021      5529453.842      5191421.157
58546.709285    KATH12M   YARRA12M  1030+415          1.9106          2.0087          0.0051          0.0312          0.0010          0.0021      5529453.842      5519514.840
58546.709285    KOKEE     NYALES20  1030+415          1.4334          0.0022         -0.0482         -0.0013         -0.0420         -0.0060      5486699.440            0.000
58546.709285    KOKEE     WETTZELL  1030+415          1.4334          0.3572         -0.0482          0.0007         -0.0420          0.0021      5486699.440      5191421.157
58546.709285    KOKEE     YARRA12M  1030+415          1.4334          2.0087         -0.0482          0.0312         -0.0420          0.0021      5486699.440      5519514.840
58546.709285    NYALES20  WETTZELL  1030+415          0.0022          0.3572         -0.0013          0.0007         -0.0060          0.0021            0.000      5191421.157
58546.709285    WETTZELL  YARRA12M  1030+415          0.3572          2.0087          0.0007          0.0312          0.0021          0.0021      5191421.157      5519514.840
58546.710488    NYALES20  WETTZELL  CTA26             0.0353          0.3003          0.1726         -0.0009          0.0333         -0.0005            0.000      5191417.874
58546.711403    KOKEE     NYALES20  0059+581          2.0166          0.0054         -0.1306          0.0008          0.0523          0.0017      5486692.133            0.000
58546.711403    KOKEE     SEJONG    0059+581          2.0166          1.1411         -0.1306          0.1283          0.0523          0.0437      5486692.133      4330512.032
58546.711403    KOKEE     WETTZELL  0059+581          2.0166          0.2181         -0.1306          0.0002          0.0523         -0.0004      5486692.133      5191415.381
58546.711403    NYALES20  WETTZELL  0059+581          0.0054          0.2181          0.0008          0.0002          0.0017         -0.0004            0.000      5191415.381
58546.711403    SEJONG    NYALES20  0059+581          1.1411          0.0054          0.1283          0.0008          0.0437          0.0017      4330512.032            0.000
58546.711403    SEJONG    WETTZELL  0059+581          1.1411          0.2181          0.1283          0.0002          0.0437         -0.0004      4330512.032      5191415.381
58546.711484    KATH12M   YARRA12M  1057-797          2.2278          1.0352         -0.0078         -0.0069          0.0003          0.0001      5529443.829      5519512.229
58546.712618    ISHIOKA   KOKEE     2000+472          0.9175          0.2741         -0.0008         -0.0013         -0.0192          0.0009      5265414.178      5486687.940
58546.712618    ISHIOKA   NYALES20  2000+472          0.9175          0.0009         -0.0008         -0.0060         -0.0192          0.0042      5265414.178            0.000
58546.712618    ISHIOKA   WETTZELL  2000+472          0.9175          0.6980         -0.0008          0.0051         -0.0192         -0.0051      5265414.178      5191412.078
58546.712618    KOKEE     NYALES20  2000+472          0.2741          0.0009         -0.0013         -0.0060          0.0009          0.0042      5486687.940            0.000
58546.712618    NYALES20  WETTZELL  2000+472          0.0009          0.6980         -0.0060          0.0051          0.0042         -0.0051            0.000      5191412.078
58546.713903    KATH12M   YARRA12M  0530-727          5.9278          1.4251         -0.0562         -0.0143          0.0071          0.0017      5529432.820      5519509.352
58546.714261    ISHIOKA   KOKEE     2229+695          0.8616          0.4721         -0.0007         -0.0069         -0.0056          0.0021      5265409.838      5486682.257
58546.714261    ISHIOKA   NYALES20  2229+695          0.8616         -0.0034         -0.0007         -0.0010         -0.0056          0.0013      5265409.838            0.000
58546.714261    ISHIOKA   WETTZELL  2229+695          0.8616          0.2939         -0.0007          0.0007         -0.0056         -0.0005      5265409.838      5191407.615
58546.714261    KOKEE     NYALES20  2229+695          0.4721         -0.0034         -0.0069         -0.0010          0.0021          0.0013      5486682.257            0.000
58546.714261    KOKEE     SEJONG    2229+695          0.4721          0.2709         -0.0069          0.0057          0.0021         -0.0069      5486682.257      4330503.317
58546.714261    KOKEE     WETTZELL  2229+695          0.4721          0.2939         -0.0069          0.0007          0.0021         -0.0005      5486682.257      5191407.615
58546.714261    NYALES20  WETTZELL  2229+695         -0.0034          0.2939         -0.0010          0.0007          0.0013         -0.0005            0.000      5191407.615
58546.714261    SEJONG    WETTZELL  2229+695          0.2709          0.2939          0.0057          0.0007         -0.0069         -0.0005      4330503.317      5191407.615
58546.717375    ISHIOKA   KOKEE     3C309.1           0.3494          0.3384         -0.0002         -0.0030         -0.0006         -0.0006      5265401.590      5486671.508
58546.717375    ISHIOKA   NYALES20  3C309.1           0.3494         -0.0023         -0.0002         -0.0024         -0.0006         -0.0006      5265401.590            0.000
58546.717375    ISHIOKA   WETTZELL  3C309.1           0.3494          0.3773         -0.0002          0.0015         -0.0006          0.0003      5265401.590      5191399.108
58546.717375    KOKEE     NYALES20  3C309.1           0.3384         -0.0023         -0.0030         -0.0024         -0.0006         -0.0006      5486671.508            0.000
58546.717375    KOKEE     WETTZELL  3C309.1           0.3384          0.3773         -0.0030          0.0015         -0.0006          0.0003      5486671.508      5191399.108
58546.717375    NYALES20  WETTZELL  3C309.1          -0.0023          0.3773         -0.0024          0.0015         -0.0006          0.0003            0.000      5191399.108
58546.717375    SEJONG    WETTZELL  3C309.1           0.1412          0.3773          0.0003          0.0015         -0.0013          0.0003      4330493.866      5191399.108
58546.720072    ISHIOKA   KOKEE     1849+670          0.4757          0.2987         -0.0006         -0.0020         -0.0032          0.0003      5265394.499      5486662.196
58546.720072    ISHIOKA   NYALES20  1849+670          0.4757          0.0108         -0.0006         -0.0027         -0.0032          0.0008      5265394.499            0.000
58546.720072    ISHIOKA   SEJONG    1849+670          0.4757          0.1995         -0.0006          0.0001         -0.0032         -0.0055      5265394.499      4330485.637
58546.720072    ISHIOKA   WETTZELL  1849+670          0.4757          0.3791         -0.0006          0.0018         -0.0032         -0.0005      5265394.499      5191391.709
58546.720072    KOKEE     NYALES20  1849+670          0.2987          0.0108         -0.0020         -0.0027          0.0003          0.0008      5486662.196            0.000
58546.720072    KOKEE     WETTZELL  1849+670          0.2987          0.3791         -0.0020          0.0018          0.0003         -0.0005      5486662.196      5191391.709
58546.720072    NYALES20  WETTZELL  1849+670          0.0108          0.3791         -0.0027          0.0018          0.0008         -0.0005            0.000      5191391.709
58546.720072    SEJONG    NYALES20  1849+670          0.1995          0.0108          0.0001         -0.0027         -0.0055          0.0008      4330485.637            0.000
58546.722166    ISHIOKA   KATH12M   1424-418          1.6063          1.0618          0.0105         -0.0008         -0.0170         -0.0002      5265389.002      5529395.209
58546.722166    ISHIOKA   KOKEE     1424-418          1.6063          0.8658          0.0105          0.0184         -0.0170         -0.0104      5265389.002      5486654.957
58546.722166    ISHIOKA   YARRA12M  1424-418          1.6063          0.7960          0.0105         -0.0017         -0.0170         -0.0009      5265389.002      5519499.528
58546.722166    KATH12M   KOKEE     1424-418          1.0618          0.8658         -0.0008          0.0184         -0.0002         -0.0104      5529395.209      5486654.957
58546.722166    KATH12M   YARRA12M  1424-418          1.0618          0.7960         -0.0008         -0.0017         -0.0002         -0.0009      5529395.209      5519499.528
58546.722166    KOKEE     YARRA12M  1424-418          0.8658          0.7960          0.0184         -0.0017         -0.0104         -0.0009      5486654.957      5519499.528
58546.722247    NYALES20  WETTZELL  0202+149          0.0381          0.2597          0.0149         -0.0004          0.0124         -0.0008            0.000      5191385.751
58546.723231    ISHIOKA   KATH12M   1144-379          1.4089          0.9964          0.0062         -0.0006          0.0229          0.0001      5265386.205      5529390.361
58546.723231    ISHIOKA   YARRA12M  1144-379          1.4089          0.6660          0.0062         -0.0006          0.0229          0.0000      5265386.205      5519498.267
58546.723231    KATH12M   YARRA12M  1144-379          0.9964          0.6660         -0.0006         -0.0006          0.0001          0.0000      5529390.361      5519498.267
58546.723266    NYALES20  WETTZELL  0415+398          0.0221          0.1713          0.0036         -0.0001          0.0006         -0.0001            0.000      5191382.963
58546.724562    ISHIOKA   KATH12M   OJ287             0.6266          2.4390         -0.0001          0.0037          0.0114          0.0031      5265382.713      5529384.302
58546.724562    ISHIOKA   NYALES20  OJ287             0.6266          0.0292         -0.0001          0.0075          0.0114         -0.0129      5265382.713            0.000
58546.724562    ISHIOKA   SEJONG    OJ287             0.6266          0.1305         -0.0001          0.0000          0.0114          0.0076      5265382.713      4330471.907
58546.724562    ISHIOKA   WETTZELL  OJ287             0.6266          0.2908         -0.0001         -0.0002          0.0114          0.0011      5265382.713      5191379.429
58546.724562    ISHIOKA   YARRA12M  OJ287             0.6266          1.5513         -0.0001          0.0132          0.0114          0.0046      5265382.713      5519496.687
58546.724562    KATH12M   NYALES20  OJ287             2.4390          0.0292          0.0037          0.0075          0.0031         -0.0129      5529384.302            0.000
58546.724562    KATH12M   WETTZELL  OJ287             2.4390          0.2908          0.0037         -0.0002          0.0031          0.0011      5529384.302      5191379.429
58546.724562    KATH12M   YARRA12M  OJ287             2.4390          1.5513          0.0037          0.0132          0.0031          0.0046      5529384.302      5519496.687
58546.724562    NYALES20  WETTZELL  OJ287             0.0292          0.2908          0.0075         -0.0002         -0.0129          0.0011            0.000      5191379.429
58546.724562    NYALES20  YARRA12M  OJ287             0.0292          1.5513          0.0075          0.0132         -0.0129          0.0046            0.000      5519496.687
58546.724562    SEJONG    WETTZELL  OJ287             0.1305          0.2908          0.0000         -0.0002          0.0076          0.0011      4330471.907      5191379.429
58546.724562    SEJONG    YARRA12M  OJ287             0.1305          1.5513          0.0000          0.0132          0.0076          0.0046      4330471.907      5519496.687
58546.724562    WETTZELL  YARRA12M  OJ287             0.2908          1.5513         -0.0002          0.0132          0.0011          0.0046      5191379.429      5519496.687
58546.725396    ISHIOKA   NYALES20  0642+449          0.9828          0.0136         -0.0018          0.0025          0.0219         -0.0014      5265380.526            0.000
58546.725396    ISHIOKA   SEJONG    0642+449          0.9828          0.1509         -0.0018         -0.0018          0.0219          0.0140      5265380.526      4330469.341
58546.725396    ISHIOKA   WETTZELL  0642+449          0.9828          0.1879         -0.0018         -0.0000          0.0219          0.0002      5265380.526      5191377.169
58546.725396    NYALES20  WETTZELL  0642+449          0.0136          0.1879          0.0025         -0.0000         -0.0014          0.0002            0.000      5191377.169
58546.725396    SEJONG    NYALES20  0642+449          0.1509          0.0136         -0.0018          0.0025          0.0140         -0.0014      4330469.341            0.000
58546.725396    SEJONG    WETTZELL  0642+449          0.1509          0.1879         -0.0018         -0.0000          0.0140          0.0002      4330469.341      5191377.169
58546.725523    KATH12M   KOKEE     1546+027          1.2428          0.2375          0.0005          0.0005         -0.0007         -0.0007      5529379.930      5486643.359
58546.725523    KATH12M   YARRA12M  1546+027          1.2428          1.5544          0.0005          0.0061         -0.0007         -0.0061      5529379.930      5519495.550
58546.725523    KOKEE     YARRA12M  1546+027          0.2375          1.5544          0.0005          0.0061         -0.0007         -0.0061      5486643.359      5519495.550
58546.727329    ISHIOKA   NYALES20  0812+367          0.6383          0.0238         -0.0005          0.0028          0.0106         -0.0036      5265375.448            0.000
58546.727329    ISHIOKA   SEJONG    0812+367          0.6383          0.1287         -0.0005         -0.0006          0.0106          0.0076      5265375.448      4330463.443
58546.727329    ISHIOKA   WETTZELL  0812+367          0.6383          0.2152         -0.0005         -0.0000          0.0106          0.0004      5265375.448      5191371.863
58546.727329    NYALES20  WETTZELL  0812+367          0.0238          0.2152          0.0028         -0.0000         -0.0036          0.0004            0.000      5191371.863
58546.727329    SEJONG    NYALES20  0812+367          0.1287          0.0238         -0.0006          0.0028          0.0076         -0.0036      4330463.443            0.000
58546.727329    SEJONG    WETTZELL  0812+367          0.1287          0.2152         -0.0006         -0.0000          0.0076          0.0004      4330463.443      5191371.863
58546.727491    KATH12M   KOKEE     1759-396          2.4860          0.4479         -0.0047          0.0045         -0.0029          0.0005      5529370.976      5486636.579
58546.727491    KATH12M   YARRA12M  1759-396          2.4860          2.2582         -0.0047         -0.0264         -0.0029         -0.0129      5529370.976      5519493.203
58546.727491    KOKEE     YARRA12M  1759-396          0.4479          2.2582          0.0045         -0.0264          0.0005         -0.0129      5486636.579      5519493.203
58546.729504    ISHIOKA   KOKEE     1725+123          0.5285          0.2172          0.0001          0.0002         -0.0079         -0.0000      5265369.726      5486629.635
58546.731160    ISHIOKA   KATH12M   1639-062          0.5919          1.4538          0.0007          0.0001         -0.0080         -0.0011      5265365.388      5529354.277
58546.731160    ISHIOKA   KOKEE     1639-062          0.5919          0.2490          0.0007          0.0007         -0.0080         -0.0004      5265365.388      5486623.913
58546.731160    ISHIOKA   YARRA12M  1639-062          0.5919          1.8759          0.0007          0.0021         -0.0080         -0.0119      5265365.388      5519488.836
58546.731160    KATH12M   KOKEE     1639-062          1.4538          0.2490          0.0001          0.0007         -0.0011         -0.0004      5529354.277      5486623.913
58546.731160    KATH12M   YARRA12M  1639-062          1.4538          1.8759          0.0001          0.0021         -0.0011         -0.0119      5529354.277      5519488.836
58546.731160    KOKEE     SEJONG    1639-062          0.2490          0.2480          0.0007          0.0028         -0.0004         -0.0262      5486623.913      4330451.730
58546.731160    KOKEE     YARRA12M  1639-062          0.2490          1.8759          0.0007          0.0021         -0.0004         -0.0119      5486623.913      5519488.836
58546.731611    NYALES20  WETTZELL  0322+222          0.0518          0.2174          0.0074         -0.0002          0.0036         -0.0003            0.000      5191360.144
58546.732618    ISHIOKA   KATH12M   1741-038          0.8182          2.3401          0.0010          0.0002         -0.0186         -0.0032      5265361.562      5529347.639
58546.732618    ISHIOKA   KOKEE     1741-038          0.8182          0.2362          0.0010          0.0005         -0.0186          0.0000      5265361.562      5486618.878
58546.732618    ISHIOKA   YARRA12M  1741-038          0.8182          5.8675          0.0010         -0.0062         -0.0186         -0.1388      5265361.562      5519487.097
58546.732618    KATH12M   KOKEE     1741-038          2.3401          0.2362          0.0002          0.0005         -0.0032          0.0000      5529347.639      5486618.878
